wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1551.0000,1.932898e+14,B,A,0.99013089,-0.11408037,0.98369493,-0.11270966
1551.0500,1.932836e+14,B,A,0.98991475,-0.11595112,0.98326766,-0.11452470
1551.1000,1.932773e+14,B,A,0.98969026,-0.11786284,0.98282400,-0.11637782
1551.1500,1.932711e+14,B,A,0.98945700,-0.11981710,0.98236310,-0.11827041
1551.2000,1.932649e+14,B,A,0.98921451,-0.12181557,0.98188409,-0.12020393
1551.2500,1.932586e+14,B,A,0.98896231,-0.12386000,0.98138602,-0.12217991
1551.3000,1.932524e+14,B,A,0.98869990,-0.12595222,0.98086791,-0.12419996
1551.3500,1.932462e+14,B,A,0.98842672,-0.12809417,0.98032869,-0.12626574
1551.4000,1.932399e+14,B,A,0.98814219,-0.13028789,0.97976722,-0.12837904
1551.4500,1.932337e+14,B,A,0.98784568,-0.13253552,0.97918229,-0.13054168
1551.5000,1.932275e+14,B,A,0.98753652,-0.13483933,0.97857260,-0.13275562
1551.5500,1.932213e+14,B,A,0.98721401,-0.13720171,0.97793677,-0.13502290
1551.6000,1.932150e+14,B,A,0.98687737,-0.13962519,0.97727331,-0.13734566
1551.6500,1.932088e+14,B,A,0.98652579,-0.14211244,0.97658063,-0.13972615
1551.7000,1.932026e+14,B,A,0.98615837,-0.14466628,0.97585703,-0.14216676
1551.7500,1.931964e+14,B,A,0.98577418,-0.14728971,0.97510068,-0.14466998
1551.8000,1.931901e+14,B,A,0.98537218,-0.14998589,0.97430959,-0.14723843
1551.8500,1.931839e+14,B,A,0.98495129,-0.15275819,0.97348167,-0.14987490
1551.9000,1.931777e+14,B,A,0.98451032,-0.15561018,0.97261463,-0.15258230
1551.9500,1.931715e+14,B,A,0.98404800,-0.15854565,0.97170601,-0.15536373
1552.0000,1.931652e+14,B,A,0.98356293,-0.16156862,0.97075316,-0.15822242
1552.0500,1.931590e+14,B,A,0.98305363,-0.16468339,0.96975322,-0.16116183
1552.1000,1.931528e+14,B,A,0.98251849,-0.16789453,0.96870309,-0.16418558
1552.1500,1.931466e+14,B,A,0.98195574,-0.17120690,0.96759941,-0.16729750
1552.2000,1.931404e+14,B,A,0.98136350,-0.17462571,0.96643856,-0.17050165
1552.2500,1.931341e+14,B,A,0.98073968,-0.17815651,0.96521659,-0.17380234
1552.3000,1.931279e+14,B,A,0.98008205,-0.18180524,0.96392922,-0.17720408
1552.3500,1.931217e+14,B,A,0.97938814,-0.18557826,0.96257177,-0.18071170
1552.4000,1.931155e+14,B,A,0.97865529,-0.18948239,0.96113918,-0.18433029
1552.4500,1.931093e+14,B,A,0.97788056,-0.19352495,0.95962589,-0.18806524
