wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1546.0000,1.939149e+14,B,A,0.99506534,0.05655122,0.99347464,0.05624217
1546.0500,1.939086e+14,B,A,0.99511776,0.05562246,0.99357878,0.05532236
1546.1000,1.939024e+14,B,A,0.99516876,0.05470352,0.99368012,0.05441209
1546.1500,1.938961e+14,B,A,0.99521840,0.05379414,0.99377876,0.05351110
1546.2000,1.938898e+14,B,A,0.99526671,0.05289406,0.99387477,0.05261915
1546.2500,1.938836e+14,B,A,0.99531374,0.05200303,0.99396822,0.05173600
1546.3000,1.938773e+14,B,A,0.99535951,0.05112081,0.99405919,0.05086143
1546.3500,1.938710e+14,B,A,0.99540407,0.05024718,0.99414774,0.04999520
1546.4000,1.938648e+14,B,A,0.99544744,0.04938190,0.99423395,0.04913711
1546.4500,1.938585e+14,B,A,0.99548966,0.04852475,0.99431788,0.04828693
1546.5000,1.938522e+14,B,A,0.99553077,0.04767552,0.99439958,0.04744447
1546.5500,1.938460e+14,B,A,0.99557079,0.04683400,0.99447913,0.04660952
1546.6000,1.938397e+14,B,A,0.99560974,0.04599998,0.99455658,0.04578188
1546.6500,1.938334e+14,B,A,0.99564767,0.04517328,0.99463197,0.04496137
1546.7000,1.938272e+14,B,A,0.99568459,0.04435368,0.99470537,0.04414780
1546.7500,1.938209e+14,B,A,0.99572053,0.04354101,0.99477683,0.04334098
1546.8000,1.938146e+14,B,A,0.99575552,0.04273509,0.99484639,0.04254075
1546.8500,1.938084e+14,B,A,0.99578958,0.04193573,0.99491411,0.04174693
1546.9000,1.938021e+14,B,A,0.99582273,0.04114276,0.99498002,0.04095934
1546.9500,1.937958e+14,B,A,0.99585499,0.04035602,0.99504417,0.04017784
1547.0000,1.937896e+14,B,A,0.99588639,0.03957533,0.99510661,0.03940225
1547.0500,1.937833e+14,B,A,0.99591695,0.03880054,0.99516738,0.03863242
1547.1000,1.937770e+14,B,A,0.99594669,0.03803148,0.99522651,0.03786819
1547.1500,1.937708e+14,B,A,0.99597562,0.03726800,0.99528404,0.03710943
1547.2000,1.937645e+14,B,A,0.99600376,0.03650996,0.99534001,0.03635598
1547.2500,1.937583e+14,B,A,0.99603113,0.03575720,0.99539445,0.03560770
1547.3000,1.937520e+14,B,A,0.99605776,0.03500959,0.99544740,0.03486445
1547.3500,1.937457e+14,B,A,0.99608365,0.03426697,0.99549889,0.03412609
1547.4000,1.937395e+14,B,A,0.99610882,0.03352922,0.99554896,0.03339249
1547.4500,1.937332e+14,B,A,0.99613329,0.03279619,0.99559762,0.03266352
1547.5000,1.937270e+14,B,A,0.99615707,0.03206777,0.99564491,0.03193906
1547.5500,1.937207e+14,B,A,0.99618017,0.03134381,0.99569087,0.03121896
1547.6000,1.937144e+14,B,A,0.99620261,0.03062419,0.99573551,0.03050313
1547.6500,1.937082e+14,B,A,0.99622440,0.02990878,0.99577886,0.02979142
1547.7000,1.937019e+14,B,A,0.99624556,0.02919748,0.99582095,0.02908372
1547.7500,1.936957e+14,B,A,0.99626610,0.02849015,0.99586180,0.02837993
1547.8000,1.936894e+14,B,A,0.99628602,0.02778668,0.99590143,0.02767991
1547.8500,1.936831e+14,B,A,0.99630535,0.02708695,0.99593987,0.02698357
1547.9000,1.936769e+14,B,A,0.99632408,0.02639086,0.99597714,0.02629079
1547.9500,1.936706e+14,B,A,0.99634224,0.02569829,0.99601326,0.02560147
1548.0000,1.936644e+14,B,A,0.99635983,0.02500913,0.99604825,0.02491550
1548.0500,1.936581e+14,B,A,0.99637685,0.02432328,0.99608213,0.02423276
1548.1000,1.936519e+14,B,A,0.99639333,0.02364063,0.99611491,0.02355317
1548.1500,1.936456e+14,B,A,0.99640927,0.02296108,0.99614662,0.02287663
1548.2000,1.936394e+14,B,A,0.99642468,0.02228453,0.99617728,0.02220302
1548.2500,1.936331e+14,B,A,0.99643956,0.02161088,0.99620689,0.02153226
1548.3000,1.936269e+14,B,A,0.99645393,0.02094003,0.99623547,0.02086425
1548.3500,1.936206e+14,B,A,0.99646779,0.02027188,0.99626305,0.02019889
1548.4000,1.936143e+14,B,A,0.99648114,0.01960633,0.99628962,0.01953609
1548.4500,1.936081e+14,B,A,0.99649401,0.01894330,0.99631522,0.01887576
1548.5000,1.936018e+14,B,A,0.99650639,0.01828269,0.99633985,0.01821781
1548.5500,1.935956e+14,B,A,0.99651828,0.01762441,0.99636352,0.01756214
1548.6000,1.935893e+14,B,A,0.99652971,0.01696837,0.99638625,0.01690868
1548.6500,1.935831e+14,B,A,0.99654066,0.01631448,0.99640804,0.01625732
1548.7000,1.935768e+14,B,A,0.99655115,0.01566265,0.99642892,0.01560800
1548.7500,1.935706e+14,B,A,0.99656118,0.01501280,0.99644888,0.01496061
1548.8000,1.935643e+14,B,A,0.99657077,0.01436483,0.99646795,0.01431508
1548.8500,1.935581e+14,B,A,0.99657990,0.01371867,0.99648612,0.01367133
1548.9000,1.935518e+14,B,A,0.99658859,0.01307423,0.99650341,0.01302926
1548.9500,1.935456e+14,B,A,0.99659684,0.01243143,0.99651984,0.01238880
1549.0000,1.935394e+14,B,A,0.99660466,0.01179018,0.99653539,0.01174988
1549.0500,1.935331e+14,B,A,0.99661205,0.01115041,0.99655009,0.01111240
1549.1000,1.935269e+14,B,A,0.99661901,0.01051202,0.99656394,0.01047629
1549.1500,1.935206e+14,B,A,0.99662554,0.00987495,0.99657695,0.00984147
1549.2000,1.935144e+14,B,A,0.99663166,0.00923911,0.99658912,0.00920786
1549.2500,1.935081e+14,B,A,0.99663736,0.00860442,0.99660047,0.00857538
1549.3000,1.935019e+14,B,A,0.99664265,0.00797081,0.99661099,0.00794397
1549.3500,1.934956e+14,B,A,0.99664752,0.00733820,0.99662069,0.00731353
1549.4000,1.934894e+14,B,A,0.99665199,0.00670651,0.99662957,0.00668400
1549.4500,1.934831e+14,B,A,0.99665605,0.00607565,0.99663765,0.00605530
1549.5000,1.934769e+14,B,A,0.99665970,0.00544557,0.99664492,0.00542735
1549.5500,1.934707e+14,B,A,0.99666295,0.00481618,0.99665139,0.00480008
1549.6000,1.934644e+14,B,A,0.99666580,0.00418740,0.99665706,0.00417342
1549.6500,1.934582e+14,B,A,0.99666825,0.00355915,0.99666194,0.00354729
1549.7000,1.934519e+14,B,A,0.99667030,0.00293138,0.99666602,0.00292161
1549.7500,1.934457e+14,B,A,0.99667195,0.00230399,0.99666931,0.00229632
1549.8000,1.934394e+14,B,A,0.99667321,0.00167692,0.99667181,0.00167134
