wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1551.0000,1.932898e+14,B,A,0.99379809,-0.07534573,0.99097854,-0.07480761
1551.0500,1.932836e+14,B,A,0.99367800,-0.07690905,0.99074064,-0.07634752
1551.1000,1.932773e+14,B,A,0.99355304,-0.07850276,0.99049313,-0.07791657
1551.1500,1.932711e+14,B,A,0.99342297,-0.08012809,0.99023553,-0.07951593
1551.2000,1.932649e+14,B,A,0.99328752,-0.08178632,0.98996732,-0.08114680
1551.2500,1.932586e+14,B,A,0.99314642,-0.08347883,0.98968795,-0.08281044
1551.3000,1.932524e+14,B,A,0.99299936,-0.08520704,0.98939684,-0.08450820
1551.3500,1.932462e+14,B,A,0.99284604,-0.08697247,0.98909336,-0.08624146
1551.4000,1.932399e+14,B,A,0.99268611,-0.08877671,0.98877684,-0.08801169
1551.4500,1.932337e+14,B,A,0.99251920,-0.09062143,0.98844658,-0.08982045
1551.5000,1.932275e+14,B,A,0.99234492,-0.09250839,0.98810180,-0.09166935
1551.5500,1.932213e+14,B,A,0.99216287,-0.09443947,0.98774170,-0.09356012
1551.6000,1.932150e+14,B,A,0.99197258,-0.09641664,0.98736538,-0.09549455
1551.6500,1.932088e+14,B,A,0.99177358,-0.09844199,0.98697191,-0.09747455
1551.7000,1.932026e+14,B,A,0.99156535,-0.10051772,0.98656027,-0.09950213
1551.7500,1.931964e+14,B,A,0.99134733,-0.10264618,0.98612938,-0.10157942
1551.8000,1.931901e+14,B,A,0.99111893,-0.10482984,0.98567807,-0.10370865
1551.8500,1.931839e+14,B,A,0.99087950,-0.10707135,0.98520507,-0.10589221
1551.9000,1.931777e+14,B,A,0.99062833,-0.10937350,0.98470901,-0.10813259
1551.9500,1.931715e+14,B,A,0.99036468,-0.11173926,0.98418843,-0.11043248
1552.0000,1.931652e+14,B,A,0.99008773,-0.11417180,0.98364174,-0.11279468
1552.0500,1.931590e+14,B,A,0.98979659,-0.11667450,0.98306721,-0.11522219
1552.1000,1.931528e+14,B,A,0.98949031,-0.11925095,0.98246298,-0.11771819
1552.1500,1.931466e+14,B,A,0.98916784,-0.12190500,0.98182701,-0.12028606
1552.2000,1.931404e+14,B,A,0.98882805,-0.12464075,0.98115711,-0.12292940
1552.2500,1.931341e+14,B,A,0.98846971,-0.12746259,0.98045088,-0.12565202
