wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1551.0000,1.932898e+14,B,A,0.99172914,-0.09907093,0.98686619,-0.09809089
1551.0500,1.932836e+14,B,A,0.99155408,-0.10081181,0.98651976,-0.09979113
1551.1000,1.932773e+14,B,A,0.99137218,-0.10258958,0.98615984,-0.10152615
1551.1500,1.932711e+14,B,A,0.99118308,-0.10440569,0.98578577,-0.10329725
1551.2000,1.932649e+14,B,A,0.99098641,-0.10626165,0.98539680,-0.10510579
1551.2500,1.932586e+14,B,A,0.99078179,-0.10815906,0.98499216,-0.10695321
1551.3000,1.932524e+14,B,A,0.99056878,-0.11009959,0.98457104,-0.10884101
1551.3500,1.932462e+14,B,A,0.99034694,-0.11208502,0.98413256,-0.11077078
1551.4000,1.932399e+14,B,A,0.99011578,-0.11411720,0.98367577,-0.11274417
1551.4500,1.932337e+14,B,A,0.98987480,-0.11619810,0.98319967,-0.11476291
1551.5000,1.932275e+14,B,A,0.98962344,-0.11832979,0.98270320,-0.11682885
1551.5500,1.932213e+14,B,A,0.98936111,-0.12051446,0.98218520,-0.11894391
1551.6000,1.932150e+14,B,A,0.98908719,-0.12275441,0.98164444,-0.12111012
1551.6500,1.932088e+14,B,A,0.98880099,-0.12505209,0.98107962,-0.12332961
1551.7000,1.932026e+14,B,A,0.98850179,-0.12741009,0.98048930,-0.12560463
1551.7500,1.931964e+14,B,A,0.98818880,-0.12983114,0.97987198,-0.12793755
1551.8000,1.931901e+14,B,A,0.98786119,-0.13231816,0.97922602,-0.13033088
1551.8500,1.931839e+14,B,A,0.98751804,-0.13487420,0.97854965,-0.13278726
1551.9000,1.931777e+14,B,A,0.98715838,-0.13750256,0.97784099,-0.13530948
1551.9500,1.931715e+14,B,A,0.98678114,-0.14020671,0.97709799,-0.13790049
1552.0000,1.931652e+14,B,A,0.98638520,-0.14299033,0.97631844,-0.14056341
1552.0500,1.931590e+14,B,A,0.98596930,-0.14585738,0.97549994,-0.14330153
1552.1000,1.931528e+14,B,A,0.98553212,-0.14881205,0.97463993,-0.14611836
1552.1500,1.931466e+14,B,A,0.98507220,-0.15185881,0.97373558,-0.14901760
1552.2000,1.931404e+14,B,A,0.98458795,-0.15500245,0.97278387,-0.15200317
1552.2500,1.931341e+14,B,A,0.98407766,-0.15824808,0.97178150,-0.15507924
1552.3000,1.931279e+14,B,A,0.98353947,-0.16160117,0.97072486,-0.15825024
1552.3500,1.931217e+14,B,A,0.98297132,-0.16506759,0.96961004,-0.16152086
1552.4000,1.931155e+14,B,A,0.98237100,-0.16865361,0.96843278,-0.16489610
1552.4500,1.931093e+14,B,A,0.98173605,-0.17236601,0.96718841,-0.16838126
1552.5000,1.931030e+14,B,A,0.98106381,-0.17621203,0.96587183,-0.17198199
1552.5500,1.930968e+14,B,A,0.98035134,-0.18019951,0.96447744,-0.17570431
1552.6000,1.930906e+14,B,A,0.97959541,-0.18433687,0.96299912,-0.17955463
1552.6500,1.930844e+14,B,A,0.97879248,-0.18863321,0.96143012,-0.18353976
1552.7000,1.930782e+14,B,A,0.97793863,-0.19309837,0.95976302,-0.18766700
1552.7500,1.930719e+14,B,A,0.97702951,-0.19774300,0.95798963,-0.19194411
1552.8000,1.930657e+14,B,A,0.97606034,-0.20257865,0.95610091,-0.19637936
1552.8500,1.930595e+14,B,A,0.97502580,-0.20761786,0.95408685,-0.20098159
1552.9000,1.930533e+14,B,A,0.97391996,-0.21287427,0.95193635,-0.20576023
1552.9500,1.930471e+14,B,A,0.97273623,-0.21836273,0.94963709,-0.21072533
1553.0000,1.930409e+14,B,A,0.97146726,-0.22409945,0.94717536,-0.21588764
1553.0500,1.930346e+14,B,A,0.97010479,-0.23010216,0.94453584,-0.22125859
1553.1000,1.930284e+14,B,A,0.96863960,-0.23639027,0.94170143,-0.22685037
1553.1500,1.930222e+14,B,A,0.96706128,-0.24298505,0.93865298,-0.23267597
1553.2000,1.930160e+14,B,A,0.96535813,-0.24990993,0.93536899,-0.23874917
1553.2500,1.930098e+14,B,A,0.96351689,-0.25719067,0.93182527,-0.24508462
1553.3000,1.930036e+14,B,A,0.96152258,-0.26485574,0.92799455,-0.25169780
1553.3500,1.929974e+14,B,A,0.95935811,-0.27293661,0.92384599,-0.25860505
1553.4000,1.929912e+14,B,A,0.95700407,-0.28146816,0.91934469,-0.26582351
1553.4500,1.929849e+14,B,A,0.95443822,-0.29048916,0.91445097,-0.27337108
1553.5000,1.929787e+14,B,A,0.95163507,-0.30004277,0.90911968,-0.28126628
1553.5500,1.929725e+14,B,A,0.94856531,-0.31017718,0.90329930,-0.28952809
1553.6000,1.929663e+14,B,A,0.94519507,-0.32094630,0.89693088,-0.29817566
1553.6500,1.929601e+14,B,A,0.94148516,-0.33241060,0.88994681,-0.30722789
1553.7000,1.929539e+14,B,A,0.93739000,-0.34463809,0.88226940,-0.31670290
1553.7500,1.929477e+14,B,A,0.93285645,-0.35770544,0.87380913,-0.32661715
1553.8000,1.929415e+14,B,A,0.92782227,-0.37169932,0.86446268,-0.33698433
1553.8500,1.929353e+14,B,A,0.92221434,-0.38671789,0.85411056,-0.34781380
1553.9000,1.929291e+14,B,A,0.91594643,-0.40287269,0.84261440,-0.35910839
1553.9500,1.929228e+14,B,A,0.90891646,-0.42029068,0.82981380,-0.37086141
1554.0000,1.929166e+14,B,A,0.90100317,-0.43911667,0.81552280,-0.38305259
