wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1543.5000,1.942290e+14,B,A,0.99186053,-0.09774403,0.98712624,-0.09679414
1543.5500,1.942227e+14,B,A,0.99168888,-0.09947399,0.98678651,-0.09848464
1543.6000,1.942164e+14,B,A,0.99151051,-0.10124049,0.98643354,-0.10020962
1543.6500,1.942101e+14,B,A,0.99132508,-0.10304495,0.98606666,-0.10197036
1543.7000,1.942038e+14,B,A,0.99113221,-0.10488887,0.98568515,-0.10376823
1543.7500,1.941975e+14,B,A,0.99093153,-0.10677385,0.98528826,-0.10560465
1543.8000,1.941913e+14,B,A,0.99072262,-0.10870154,0.98487518,-0.10748112
1543.8500,1.941850e+14,B,A,0.99050504,-0.11067370,0.98444504,-0.10939920
1543.9000,1.941787e+14,B,A,0.99027831,-0.11269216,0.98399693,-0.11136055
1543.9500,1.941724e+14,B,A,0.99004193,-0.11475889,0.98352985,-0.11336690
1544.0000,1.941661e+14,B,A,0.98979537,-0.11687593,0.98304277,-0.11542006
1544.0500,1.941598e+14,B,A,0.98953803,-0.11904544,0.98253453,-0.11752195
1544.1000,1.941535e+14,B,A,0.98926931,-0.12126973,0.98200395,-0.11967459
1544.1500,1.941472e+14,B,A,0.98898854,-0.12355122,0.98144973,-0.12188011
1544.2000,1.941410e+14,B,A,0.98869500,-0.12589247,0.98087047,-0.12414073
1544.2500,1.941347e+14,B,A,0.98838792,-0.12829619,0.98026468,-0.12645882
1544.3000,1.941284e+14,B,A,0.98806648,-0.13076527,0.97963076,-0.12883687
1544.3500,1.941221e+14,B,A,0.98772978,-0.13330277,0.97896697,-0.13127751
1544.4000,1.941158e+14,B,A,0.98737687,-0.13591192,0.97827146,-0.13378352
1544.4500,1.941095e+14,B,A,0.98700670,-0.13859617,0.97754221,-0.13635782
1544.5000,1.941032e+14,B,A,0.98661815,-0.14135920,0.97677704,-0.13900353
1544.5500,1.940970e+14,B,A,0.98621001,-0.14420491,0.97597363,-0.14172393
1544.6000,1.940907e+14,B,A,0.98578097,-0.14713746,0.97512941,-0.14452251
1544.6500,1.940844e+14,B,A,0.98532959,-0.15016129,0.97424164,-0.14740295
1544.7000,1.940781e+14,B,A,0.98485432,-0.15328116,0.97330732,-0.15036917
1544.7500,1.940718e+14,B,A,0.98435347,-0.15650212,0.97232321,-0.15342531
1544.8000,1.940655e+14,B,A,0.98382521,-0.15982962,0.97128578,-0.15657578
1544.8500,1.940593e+14,B,A,0.98326753,-0.16326947,0.97019117,-0.15982528
1544.9000,1.940530e+14,B,A,0.98267823,-0.16682791,0.96903519,-0.16317877
1544.9500,1.940467e+14,B,A,0.98205492,-0.17051164,0.96781323,-0.16664156
1545.0000,1.940404e+14,B,A,0.98139497,-0.17432788,0.96652030,-0.17021927
1545.0500,1.940341e+14,B,A,0.98069549,-0.17828439,0.96515087,-0.17391793
1545.1000,1.940279e+14,B,A,0.97995332,-0.18238953,0.96369892,-0.17774391
1545.1500,1.940216e+14,B,A,0.97916495,-0.18665234,0.96215781,-0.18170406
1545.2000,1.940153e+14,B,A,0.97832654,-0.19108259,0.96052022,-0.18580562
1545.2500,1.940090e+14,B,A,0.97743382,-0.19569085,0.95877810,-0.19005639
1545.3000,1.940028e+14,B,A,0.97648207,-0.20048861,0.95692254,-0.19446462
1545.3500,1.939965e+14,B,A,0.97546606,-0.20548830,0.95494368,-0.19903917
1545.4000,1.939902e+14,B,A,0.97437995,-0.21070347,0.95283059,-0.20378949
1545.4500,1.939839e+14,B,A,0.97321727,-0.21614890,0.95057113,-0.20872565
1545.5000,1.939776e+14,B,A,0.97197077,-0.22184068,0.94815175,-0.21385842
1545.5500,1.939714e+14,B,A,0.97063233,-0.22779642,0.94555739,-0.21919928
1545.6000,1.939651e+14,B,A,0.96919284,-0.23403543,0.94277118,-0.22476049
1545.6500,1.939588e+14,B,A,0.96764209,-0.24057885,0.93977421,-0.23055509
1545.7000,1.939526e+14,B,A,0.96596852,-0.24744997,0.93654527,-0.23659699
