wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1541.0000,1.945441e+14,B,A,0.99034675,-0.11218099,0.98412174,-0.11086521
1541.0500,1.945378e+14,B,A,0.99013611,-0.11403479,0.98370525,-0.11266541
1541.1000,1.945315e+14,B,A,0.98991732,-0.11592903,0.98327275,-0.11450327
1541.1500,1.945252e+14,B,A,0.98968997,-0.11786529,0.98282342,-0.11638019
1541.2000,1.945189e+14,B,A,0.98945361,-0.11984521,0.98235641,-0.11829762
1541.2500,1.945125e+14,B,A,0.98920778,-0.12187052,0.98187081,-0.12025707
1541.3000,1.945062e+14,B,A,0.98895198,-0.12394304,0.98136562,-0.12226013
1541.3500,1.944999e+14,B,A,0.98868567,-0.12606467,0.98083983,-0.12430846
1541.4000,1.944936e+14,B,A,0.98840828,-0.12823744,0.98029231,-0.12640383
1541.4500,1.944873e+14,B,A,0.98811921,-0.13046347,0.97972188,-0.12854807
1541.5000,1.944810e+14,B,A,0.98781779,-0.13274499,0.97912728,-0.13074310
1541.5500,1.944747e+14,B,A,0.98750333,-0.13508439,0.97850714,-0.13299095
1541.6000,1.944684e+14,B,A,0.98717508,-0.13748415,0.97786003,-0.13529376
1541.6500,1.944621e+14,B,A,0.98683224,-0.13994691,0.97718438,-0.13765377
1541.7000,1.944558e+14,B,A,0.98647395,-0.14247549,0.97647853,-0.14007333
1541.7500,1.944495e+14,B,A,0.98609928,-0.14507282,0.97574069,-0.14255494
1541.8000,1.944432e+14,B,A,0.98570724,-0.14774206,0.97496892,-0.14510120
1541.8500,1.944369e+14,B,A,0.98529675,-0.15048652,0.97416117,-0.14771487
1541.9000,1.944305e+14,B,A,0.98486665,-0.15330974,0.97331521,-0.15039887
1541.9500,1.944242e+14,B,A,0.98441569,-0.15621547,0.97242862,-0.15315626
1542.0000,1.944179e+14,B,A,0.98394254,-0.15920770,0.97149882,-0.15599029
1542.0500,1.944116e+14,B,A,0.98344572,-0.16229067,0.97052300,-0.15890438
1542.1000,1.944053e+14,B,A,0.98292367,-0.16546891,0.96949814,-0.16190213
1542.1500,1.943990e+14,B,A,0.98237466,-0.16874724,0.96842095,-0.16498738
1542.2000,1.943927e+14,B,A,0.98179684,-0.17213081,0.96728788,-0.16816418
1542.2500,1.943864e+14,B,A,0.98118818,-0.17562511,0.96609506,-0.17143679
1542.3000,1.943801e+14,B,A,0.98054649,-0.17923603,0.96483831,-0.17480976
1542.3500,1.943738e+14,B,A,0.97986936,-0.18296986,0.96351305,-0.17828788
1542.4000,1.943675e+14,B,A,0.97915419,-0.18683337,0.96211432,-0.18187624
1542.4500,1.943612e+14,B,A,0.97839810,-0.19083380,0.96063667,-0.18558023
1542.5000,1.943549e+14,B,A,0.97759797,-0.19497893,0.95907420,-0.18940556
1542.5500,1.943486e+14,B,A,0.97675035,-0.19927714,0.95742040,-0.19335831
1542.6000,1.943423e+14,B,A,0.97585149,-0.20373745,0.95566816,-0.19744489
1542.6500,1.943360e+14,B,A,0.97489722,-0.20836959,0.95380969,-0.20167214
1542.7000,1.943297e+14,B,A,0.97388297,-0.21318407,0.95183641,-0.20604730
1542.7500,1.943234e+14,B,A,0.97280370,-0.21819225,0.94973888,-0.21057804
1542.8000,1.943171e+14,B,A,0.97165383,-0.22340644,0.94750668,-0.21527251
1542.8500,1.943108e+14,B,A,0.97042716,-0.22883998,0.94512831,-0.22013936
1542.9000,1.943045e+14,B,A,0.96911683,-0.23450737,0.94259106,-0.22518773
1542.9500,1.942982e+14,B,A,0.96771520,-0.24042438,0.93988081,-0.23042733
1543.0000,1.942919e+14,B,A,0.96621375,-0.24660819,0.93698191,-0.23586841
1543.0500,1.942856e+14,B,A,0.96460298,-0.25307755,0.93387694,-0.24152179
1543.1000,1.942793e+14,B,A,0.96287223,-0.25985296,0.93054646,-0.24739890
1543.1500,1.942731e+14,B,A,0.96100955,-0.26695687,0.92696880,-0.25351175
1543.2000,1.942668e+14,B,A,0.95900151,-0.27441390,0.92311969,-0.25987292
1543.2500,1.942605e+14,B,A,0.95683294,-0.28225112,0.91897191,-0.26649557
1543.3000,1.942542e+14,B,A,0.95448671,-0.29049833,0.91449491,-0.27339335
1543.3500,1.942479e+14,B,A,0.95194340,-0.29918843,0.90965428,-0.28058036
1543.4000,1.942416e+14,B,A,0.94918096,-0.30835776,0.90441120,-0.28807098
1543.4500,1.942353e+14,B,A,0.94617425,-0.31804659,0.89872179,-0.29587977
1543.5000,1.942290e+14,B,A,0.94289452,-0.32829962,0.89253638,-0.30402118
1543.5500,1.942227e+14,B,A,0.93930887,-0.33916656,0.88579858,-0.31250923
1543.6000,1.942164e+14,B,A,0.93537944,-0.35070284,0.87844428,-0.32135704
1543.6500,1.942101e+14,B,A,0.93106261,-0.36297035,0.87040046,-0.33057622
1543.7000,1.942038e+14,B,A,0.92630794,-0.37603839,0.86158383,-0.34017599
1543.7500,1.941975e+14,B,A,0.92105691,-0.38998466,0.85189925,-0.35016210
1543.8000,1.941913e+14,B,A,0.91524143,-0.40489652,0.84123791,-0.36053524
1543.8500,1.941850e+14,B,A,0.90878206,-0.42087231,0.82947528,-0.37128908
1543.9000,1.941787e+14,B,A,0.90158578,-0.43802298,0.81646886,-0.38240754
1543.9500,1.941724e+14,B,A,0.89354345,-0.45647384,0.80205564,-0.39386120
1544.0000,1.941661e+14,B,A,0.88452660,-0.47636665,0.78604949,-0.40560265
1544.0500,1.941598e+14,B,A,0.87438371,-0.49786183,0.76823847,-0.41756021
1544.1000,1.941535e+14,B,A,0.86293572,-0.52114101,0.74838245,-0.42962981
1544.1500,1.941472e+14,B,A,0.84997078,-0.54640967,0.72621133,-0.44166439
1544.2000,1.941410e+14,B,A,0.83523815,-0.57389990,0.70142470,-0.45346020
1544.2500,1.941347e+14,B,A,0.81844130,-0.60387294,0.67369391,-0.46473938
1544.3000,1.941284e+14,B,A,0.79923047,-0.63662136,0.64266832,-0.47512816
1544.3500,1.941221e+14,B,A,0.77719495,-0.67247009,0.60798825,-0.48413044
1544.4000,1.941158e+14,B,A,0.75185634,-0.71177560,0.56930809,-0.49109699
1544.4500,1.941095e+14,B,A,0.72266404,-0.75492171,0.52633442,-0.49519227
1544.5000,1.941032e+14,B,A,0.68899601,-0.80231031,0.47888498,-0.49536318
1544.5500,1.940970e+14,B,A,0.65016870,-0.85434385,0.42697455,-0.49031834
1544.6000,1.940907e+14,B,A,0.60546198,-0.91139614,0.37093198,-0.47853284
1544.6500,1.940844e+14,B,A,0.55416638,-0.97376605,0.31154622,-0.45830047
1544.7000,1.940781e+14,B,A,0.49565981,-1.04160704,0.25022577,-0.42786179
1544.7500,1.940718e+14,B,A,0.42951806,-1.11481951,0.18913378,-0.38563477
1544.8000,1.940655e+14,B,A,0.35565449,-1.19287177,0.13123376,-0.33055682
1544.8500,1.940593e+14,B,A,0.27446926,-1.27441674,0.08016137,-0.26250244
