wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1541.0000,1.945441e+14,B,A,0.99190390,-0.09730214,0.98721207,-0.09636215
1541.0500,1.945378e+14,B,A,0.99173337,-0.09902849,0.98687456,-0.09804942
1541.1000,1.945315e+14,B,A,0.99155617,-0.10079126,0.98652388,-0.09977106
1541.1500,1.945252e+14,B,A,0.99137194,-0.10259186,0.98615938,-0.10152837
1541.2000,1.945189e+14,B,A,0.99118034,-0.10443180,0.98578034,-0.10332270
1541.2500,1.945125e+14,B,A,0.99098096,-0.10631266,0.98538601,-0.10515548
1541.3000,1.945062e+14,B,A,0.99077340,-0.10823609,0.98497559,-0.10702818
1541.3500,1.944999e+14,B,A,0.99055723,-0.11020385,0.98454821,-0.10894239
1541.4000,1.944936e+14,B,A,0.99033196,-0.11221777,0.98410296,-0.11089975
1541.4500,1.944873e+14,B,A,0.99009711,-0.11427980,0.98363887,-0.11290198
1541.5000,1.944810e+14,B,A,0.98985213,-0.11639198,0.98315488,-0.11495089
1541.5500,1.944747e+14,B,A,0.98959644,-0.11855647,0.98264988,-0.11704842
1541.6000,1.944684e+14,B,A,0.98932944,-0.12077557,0.98212266,-0.11919655
1541.6500,1.944621e+14,B,A,0.98905046,-0.12305169,0.98157194,-0.12139742
1541.7000,1.944558e+14,B,A,0.98875879,-0.12538738,0.98099634,-0.12365326
1541.7500,1.944495e+14,B,A,0.98845366,-0.12778535,0.98039436,-0.12596642
1541.8000,1.944432e+14,B,A,0.98813426,-0.13024848,0.97976442,-0.12833940
1541.8500,1.944369e+14,B,A,0.98779970,-0.13277982,0.97910479,-0.13077480
1541.9000,1.944305e+14,B,A,0.98744901,-0.13538259,0.97841362,-0.13327541
1541.9500,1.944242e+14,B,A,0.98708118,-0.13806025,0.97768892,-0.13584416
1542.0000,1.944179e+14,B,A,0.98669508,-0.14081643,0.97692851,-0.13848415
1542.0500,1.944116e+14,B,A,0.98628950,-0.14365506,0.97613008,-0.14119865
1542.1000,1.944053e+14,B,A,0.98586315,-0.14658026,0.97529108,-0.14399116
1542.1500,1.943990e+14,B,A,0.98541459,-0.14959648,0.97440879,-0.14686534
1542.2000,1.943927e+14,B,A,0.98494229,-0.15270845,0.97348023,-0.14982511
1542.2500,1.943864e+14,B,A,0.98444456,-0.15592123,0.97250216,-0.15287461
1542.3000,1.943801e+14,B,A,0.98391958,-0.15924022,0.97147108,-0.15601825
1542.3500,1.943738e+14,B,A,0.98336536,-0.16267125,0.97038315,-0.15926070
1542.4000,1.943675e+14,B,A,0.98277971,-0.16622052,0.96923420,-0.16260695
1542.4500,1.943612e+14,B,A,0.98216025,-0.16989473,0.96801966,-0.16606228
1542.5000,1.943549e+14,B,A,0.98150436,-0.17370107,0.96673455,-0.16963232
1542.5500,1.943486e+14,B,A,0.98080918,-0.17764728,0.96537338,-0.17332308
1542.6000,1.943423e+14,B,A,0.98007155,-0.18174171,0.96393015,-0.17714094
1542.6500,1.943360e+14,B,A,0.97928800,-0.18599337,0.96239826,-0.18109274
1542.7000,1.943297e+14,B,A,0.97845469,-0.19041201,0.96077044,-0.18518574
1542.7500,1.943234e+14,B,A,0.97756739,-0.19500819,0.95903866,-0.18942770
1542.8000,1.943171e+14,B,A,0.97662140,-0.19979334,0.95719407,-0.19382691
1542.8500,1.943108e+14,B,A,0.97561152,-0.20477988,0.95522687,-0.19839221
1542.9000,1.943045e+14,B,A,0.97453194,-0.20998134,0.95312616,-0.20313305
1542.9500,1.942982e+14,B,A,0.97337622,-0.21541245,0.95087986,-0.20805952
1543.0000,1.942919e+14,B,A,0.97213715,-0.22108927,0.94847452,-0.21318240
1543.0500,1.942856e+14,B,A,0.97080666,-0.22702939,0.94589511,-0.21851318
1543.1000,1.942793e+14,B,A,0.96937569,-0.23325205,0.94312485,-0.22406414
1543.1500,1.942731e+14,B,A,0.96783405,-0.23977837,0.94014493,-0.22984834
1543.2000,1.942668e+14,B,A,0.96617027,-0.24663160,0.93693423,-0.23587972
1543.2500,1.942605e+14,B,A,0.96437136,-0.25383731,0.93346897,-0.24217307
1543.3000,1.942542e+14,B,A,0.96242260,-0.26142376,0.92972234,-0.24874408
1543.3500,1.942479e+14,B,A,0.96030725,-0.26942222,0.92566402,-0.25560934
1543.4000,1.942416e+14,B,A,0.95800623,-0.27786735,0.92125962,-0.26278631
1543.4500,1.942353e+14,B,A,0.95549771,-0.28679770,0.91647009,-0.27029327
1543.5000,1.942290e+14,B,A,0.95275665,-0.29625617,0.91125092,-0.27814923
1543.5500,1.942227e+14,B,A,0.94975423,-0.30629072,0.90555130,-0.28637376
1543.6000,1.942164e+14,B,A,0.94645714,-0.31695500,0.89931304,-0.29498673
1543.6500,1.942101e+14,B,A,0.94282682,-0.32830925,0.89246937,-0.30400795
1543.7000,1.942038e+14,B,A,0.93881837,-0.34042124,0.88494344,-0.31345661
1543.7500,1.941975e+14,B,A,0.93437942,-0.35336743,0.87664665,-0.32335053
1543.8000,1.941913e+14,B,A,0.92944860,-0.36723430,0.86747659,-0.33370506
1543.8500,1.941850e+14,B,A,0.92395371,-0.38211991,0.85731469,-0.34453155
1543.9000,1.941787e+14,B,A,0.91780955,-0.39813574,0.84602342,-0.35583529
1543.9500,1.941724e+14,B,A,0.91091514,-0.41540883,0.83344309,-0.36761258
1544.0000,1.941661e+14,B,A,0.90315039,-0.43408428,0.81938821,-0.37984680
1544.0500,1.941598e+14,B,A,0.89437194,-0.45432812,0.80364335,-0.39250290
1544.1000,1.941535e+14,B,A,0.88440813,-0.47633066,0.78595880,-0.40552005
1544.1500,1.941472e+14,B,A,0.87305282,-0.50031022,0.76604604,-0.41880148
1544.2000,1.941410e+14,B,A,0.86005784,-0.52651735,0.74357369,-0.43220093
1544.2500,1.941347e+14,B,A,0.84512405,-0.55523929,0.71816472,-0.44550432
1544.3000,1.941284e+14,B,A,0.82789082,-0.58680453,0.68939650,-0.45840559
