wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1541.0000,1.945441e+14,B,A,0.99265219,0.08915465,0.98870973,0.08838237
1541.0500,1.945378e+14,B,A,0.99281566,0.08731801,0.98903324,0.08658057
1541.1000,1.945315e+14,B,A,0.99297226,0.08552178,0.98934319,0.08481728
1541.1500,1.945252e+14,B,A,0.99312234,0.08376429,0.98964027,0.08309094
1541.2000,1.945189e+14,B,A,0.99326623,0.08204392,0.98992516,0.08140007
1541.2500,1.945125e+14,B,A,0.99340426,0.08035917,0.99019848,0.07974326
1541.3000,1.945062e+14,B,A,0.99353671,0.07870860,0.99046080,0.07811917
1541.3500,1.944999e+14,B,A,0.99366387,0.07709083,0.99071266,0.07652652
1541.4000,1.944936e+14,B,A,0.99378600,0.07550457,0.99095459,0.07496411
1541.4500,1.944873e+14,B,A,0.99390333,0.07394858,0.99118704,0.07343077
1541.5000,1.944810e+14,B,A,0.99401610,0.07242167,0.99141048,0.07192540
1541.5500,1.944747e+14,B,A,0.99412451,0.07092274,0.99162532,0.07044694
1541.6000,1.944684e+14,B,A,0.99422878,0.06945069,0.99183197,0.06899438
1541.6500,1.944621e+14,B,A,0.99432909,0.06800452,0.99203079,0.06756677
1541.7000,1.944558e+14,B,A,0.99442562,0.06658325,0.99222213,0.06616317
1541.7500,1.944495e+14,B,A,0.99451854,0.06518593,0.99240633,0.06478272
1541.8000,1.944432e+14,B,A,0.99460801,0.06381170,0.99258370,0.06342456
1541.8500,1.944369e+14,B,A,0.99469416,0.06245968,0.99275454,0.06208789
1541.9000,1.944305e+14,B,A,0.99477716,0.06112907,0.99291912,0.06077194
1541.9500,1.944242e+14,B,A,0.99485713,0.05981908,0.99307770,0.05947595
1542.0000,1.944179e+14,B,A,0.99493419,0.05852897,0.99323053,0.05819923
1542.0500,1.944116e+14,B,A,0.99500846,0.05725801,0.99337785,0.05694108
1542.1000,1.944053e+14,B,A,0.99508007,0.05600552,0.99351988,0.05570085
1542.1500,1.943990e+14,B,A,0.99514911,0.05477084,0.99365683,0.05447790
1542.2000,1.943927e+14,B,A,0.99521568,0.05355332,0.99378890,0.05327164
1542.2500,1.943864e+14,B,A,0.99527988,0.05235237,0.99391627,0.05208146
1542.3000,1.943801e+14,B,A,0.99534180,0.05116739,0.99403913,0.05090683
1542.3500,1.943738e+14,B,A,0.99540153,0.04999782,0.99415764,0.04974718
1542.4000,1.943675e+14,B,A,0.99545914,0.04884312,0.99427197,0.04860200
1542.4500,1.943612e+14,B,A,0.99551472,0.04770276,0.99438226,0.04747079
1542.5000,1.943549e+14,B,A,0.99556833,0.04657623,0.99448866,0.04635306
1542.5500,1.943486e+14,B,A,0.99562006,0.04546305,0.99459132,0.04524834
1542.6000,1.943423e+14,B,A,0.99566995,0.04436275,0.99469035,0.04415617
1542.6500,1.943360e+14,B,A,0.99571808,0.04327488,0.99478588,0.04307613
1542.7000,1.943297e+14,B,A,0.99576451,0.04219899,0.99487804,0.04200779
1542.7500,1.943234e+14,B,A,0.99580929,0.04113467,0.99496692,0.04095074
1542.8000,1.943171e+14,B,A,0.99585247,0.04008150,0.99505265,0.03990458
1542.8500,1.943108e+14,B,A,0.99589411,0.03903909,0.99513531,0.03886893
1542.9000,1.943045e+14,B,A,0.99593426,0.03800706,0.99521501,0.03784342
1542.9500,1.942982e+14,B,A,0.99597296,0.03698502,0.99529184,0.03682769
1543.0000,1.942919e+14,B,A,0.99601025,0.03597263,0.99536588,0.03582138
1543.0500,1.942856e+14,B,A,0.99604618,0.03496953,0.99543722,0.03482417
1543.1000,1.942793e+14,B,A,0.99608078,0.03397539,0.99550594,0.03383572
1543.1500,1.942731e+14,B,A,0.99611411,0.03298986,0.99557210,0.03285571
1543.2000,1.942668e+14,B,A,0.99614618,0.03201264,0.99563579,0.03188383
1543.2500,1.942605e+14,B,A,0.99617704,0.03104342,0.99569707,0.03091977
1543.3000,1.942542e+14,B,A,0.99620671,0.03008188,0.99575600,0.02996325
1543.3500,1.942479e+14,B,A,0.99623524,0.02912774,0.99581265,0.02901397
1543.4000,1.942416e+14,B,A,0.99626264,0.02818070,0.99586708,0.02807167
1543.4500,1.942353e+14,B,A,0.99628896,0.02724050,0.99591933,0.02713605
1543.5000,1.942290e+14,B,A,0.99631420,0.02630685,0.99596947,0.02620686
1543.5500,1.942227e+14,B,A,0.99633840,0.02537949,0.99601754,0.02528384
1543.6000,1.942164e+14,B,A,0.99636159,0.02445815,0.99606359,0.02436674
1543.6500,1.942101e+14,B,A,0.99638378,0.02354260,0.99610767,0.02345530
1543.7000,1.942038e+14,B,A,0.99640500,0.02263257,0.99614981,0.02254928
1543.7500,1.941975e+14,B,A,0.99642527,0.02172782,0.99619007,0.02164845
1543.8000,1.941913e+14,B,A,0.99644460,0.02082812,0.99622847,0.02075257
1543.8500,1.941850e+14,B,A,0.99646302,0.01993324,0.99626506,0.01986142
1543.9000,1.941787e+14,B,A,0.99648054,0.01904293,0.99629987,0.01897477
1543.9500,1.941724e+14,B,A,0.99649718,0.01815699,0.99633293,0.01809240
1544.0000,1.941661e+14,B,A,0.99651296,0.01727519,0.99636427,0.01721409
1544.0500,1.941598e+14,B,A,0.99652789,0.01639731,0.99639392,0.01633964
1544.1000,1.941535e+14,B,A,0.99654198,0.01552314,0.99642191,0.01546884
1544.1500,1.941472e+14,B,A,0.99655525,0.01465247,0.99644827,0.01460148
1544.2000,1.941410e+14,B,A,0.99656770,0.01378510,0.99647302,0.01373735
1544.2500,1.941347e+14,B,A,0.99657936,0.01292082,0.99649617,0.01287626
1544.3000,1.941284e+14,B,A,0.99659023,0.01205943,0.99651776,0.01201802
1544.3500,1.941221e+14,B,A,0.99660031,0.01120073,0.99653780,0.01116242
1544.4000,1.941158e+14,B,A,0.99660963,0.01034453,0.99655630,0.01030927
1544.4500,1.941095e+14,B,A,0.99661818,0.00949063,0.99657330,0.00945840
1544.5000,1.941032e+14,B,A,0.99662598,0.00863885,0.99658879,0.00860960
