wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1543.5000,1.942290e+14,B,A,0.99445227,0.06636782,0.99226295,0.06595119
1543.5500,1.942227e+14,B,A,0.99452915,0.06520744,0.99241552,0.06480475
1543.6000,1.942164e+14,B,A,0.99460364,0.06406303,0.99256338,0.06367375
1543.6500,1.942101e+14,B,A,0.99467584,0.06293410,0.99270668,0.06255771
1543.7000,1.942038e+14,B,A,0.99474582,0.06182017,0.99284560,0.06145619
1543.7500,1.941975e+14,B,A,0.99481366,0.06072079,0.99298028,0.06036876
1543.8000,1.941913e+14,B,A,0.99487944,0.05963551,0.99311088,0.05929498
1543.8500,1.941850e+14,B,A,0.99494323,0.05856390,0.99323753,0.05823446
1543.9000,1.941787e+14,B,A,0.99500510,0.05750556,0.99336036,0.05718680
1543.9500,1.941724e+14,B,A,0.99506510,0.05646009,0.99347952,0.05615162
1544.0000,1.941661e+14,B,A,0.99512331,0.05542710,0.99359511,0.05512856
1544.0500,1.941598e+14,B,A,0.99517979,0.05440622,0.99370727,0.05411726
1544.1000,1.941535e+14,B,A,0.99523458,0.05339708,0.99381608,0.05311737
1544.1500,1.941472e+14,B,A,0.99528774,0.05239935,0.99392168,0.05212857
1544.2000,1.941410e+14,B,A,0.99533933,0.05141269,0.99402415,0.05115053
1544.2500,1.941347e+14,B,A,0.99538940,0.05043676,0.99412360,0.05018293
1544.3000,1.941284e+14,B,A,0.99543799,0.04947125,0.99422011,0.04922548
1544.3500,1.941221e+14,B,A,0.99548514,0.04851586,0.99431379,0.04827787
1544.4000,1.941158e+14,B,A,0.99553090,0.04757029,0.99440471,0.04733983
1544.4500,1.941095e+14,B,A,0.99557532,0.04663425,0.99449295,0.04641108
1544.5000,1.941032e+14,B,A,0.99561843,0.04570746,0.99457860,0.04549134
1544.5500,1.940970e+14,B,A,0.99566027,0.04478964,0.99466173,0.04458036
1544.6000,1.940907e+14,B,A,0.99570088,0.04388055,0.99474242,0.04367788
1544.6500,1.940844e+14,B,A,0.99574028,0.04297991,0.99482072,0.04278365
1544.7000,1.940781e+14,B,A,0.99577853,0.04208748,0.99489672,0.04189744
1544.7500,1.940718e+14,B,A,0.99581564,0.04120303,0.99497046,0.04101901
1544.8000,1.940655e+14,B,A,0.99585164,0.04032630,0.99504202,0.04014813
1544.8500,1.940593e+14,B,A,0.99588658,0.03945708,0.99511145,0.03928458
1544.9000,1.940530e+14,B,A,0.99592047,0.03859514,0.99517881,0.03842815
1544.9500,1.940467e+14,B,A,0.99595335,0.03774027,0.99524415,0.03757863
1545.0000,1.940404e+14,B,A,0.99598523,0.03689225,0.99530752,0.03673580
1545.0500,1.940341e+14,B,A,0.99601615,0.03605088,0.99536898,0.03589948
1545.1000,1.940279e+14,B,A,0.99604613,0.03521595,0.99542856,0.03506946
1545.1500,1.940216e+14,B,A,0.99607518,0.03438727,0.99548632,0.03424556
1545.2000,1.940153e+14,B,A,0.99610335,0.03356466,0.99554230,0.03342759
1545.2500,1.940090e+14,B,A,0.99613063,0.03274791,0.99559654,0.03261537
1545.3000,1.940028e+14,B,A,0.99615706,0.03193686,0.99564908,0.03180872
1545.3500,1.939965e+14,B,A,0.99618266,0.03113132,0.99569997,0.03100747
1545.4000,1.939902e+14,B,A,0.99620744,0.03033111,0.99574923,0.03021145
1545.4500,1.939839e+14,B,A,0.99623142,0.02953608,0.99579690,0.02942049
1545.5000,1.939776e+14,B,A,0.99625462,0.02874605,0.99584302,0.02863444
1545.5500,1.939714e+14,B,A,0.99627705,0.02796085,0.99588763,0.02785313
1545.6000,1.939651e+14,B,A,0.99629873,0.02718034,0.99593074,0.02707640
1545.6500,1.939588e+14,B,A,0.99631968,0.02640435,0.99597239,0.02630412
1545.7000,1.939526e+14,B,A,0.99633991,0.02563273,0.99601262,0.02553612
1545.7500,1.939463e+14,B,A,0.99635944,0.02486533,0.99605144,0.02477226
1545.8000,1.939400e+14,B,A,0.99637827,0.02410201,0.99608888,0.02401239
1545.8500,1.939337e+14,B,A,0.99639643,0.02334261,0.99612498,0.02325638
1545.9000,1.939275e+14,B,A,0.99641391,0.02258701,0.99615975,0.02250409
1545.9500,1.939212e+14,B,A,0.99643074,0.02183505,0.99619322,0.02175538
1546.0000,1.939149e+14,B,A,0.99644693,0.02108660,0.99622540,0.02101012
1546.0500,1.939086e+14,B,A,0.99646248,0.02034153,0.99625633,0.02026817
1546.1000,1.939024e+14,B,A,0.99647741,0.01959970,0.99628602,0.01952941
1546.1500,1.938961e+14,B,A,0.99649172,0.01886099,0.99631449,0.01879371
1546.2000,1.938898e+14,B,A,0.99650544,0.01812527,0.99634175,0.01806094
1546.2500,1.938836e+14,B,A,0.99651855,0.01739241,0.99636783,0.01733098
1546.3000,1.938773e+14,B,A,0.99653108,0.01666228,0.99639275,0.01660371
1546.3500,1.938710e+14,B,A,0.99654303,0.01593477,0.99641651,0.01587901
1546.4000,1.938648e+14,B,A,0.99655441,0.01520975,0.99643914,0.01515676
1546.4500,1.938585e+14,B,A,0.99656522,0.01448710,0.99646064,0.01443684
1546.5000,1.938522e+14,B,A,0.99657548,0.01376671,0.99648104,0.01371913
1546.5500,1.938460e+14,B,A,0.99658518,0.01304846,0.99650034,0.01300353
1546.6000,1.938397e+14,B,A,0.99659434,0.01233223,0.99651856,0.01228992
1546.6500,1.938334e+14,B,A,0.99660296,0.01161791,0.99653570,0.01157818
1546.7000,1.938272e+14,B,A,0.99661105,0.01090539,0.99655179,0.01086822
1546.7500,1.938209e+14,B,A,0.99661860,0.01019456,0.99656682,0.01015991
1546.8000,1.938146e+14,B,A,0.99662564,0.00948530,0.99658080,0.00945315
1546.8500,1.938084e+14,B,A,0.99663215,0.00877750,0.99659376,0.00874783
1546.9000,1.938021e+14,B,A,0.99663815,0.00807106,0.99660569,0.00804384
1546.9500,1.937958e+14,B,A,0.99664363,0.00736587,0.99661660,0.00734108
1547.0000,1.937896e+14,B,A,0.99664861,0.00666183,0.99662650,0.00663945
1547.0500,1.937833e+14,B,A,0.99665308,0.00595881,0.99663539,0.00593884
1547.1000,1.937770e+14,B,A,0.99665705,0.00525673,0.99664328,0.00523913
1547.1500,1.937708e+14,B,A,0.99666052,0.00455547,0.99665017,0.00454024
1547.2000,1.937645e+14,B,A,0.99666349,0.00385493,0.99665608,0.00384206
1547.2500,1.937583e+14,B,A,0.99666596,0.00315501,0.99666100,0.00314449
1547.3000,1.937520e+14,B,A,0.99666793,0.00245560,0.99666493,0.00244741
1547.3500,1.937457e+14,B,A,0.99666942,0.00175659,0.99666788,0.00175074
1547.4000,1.937395e+14,B,A,0.99667041,0.00105789,0.99666985,0.00105437
1547.4500,1.937332e+14,B,A,0.99667091,0.00035939,0.99667084,0.00035820
1547.5000,1.937270e+14,B,A,0.99667092,-0.00033901,0.99667086,-0.00033788
1547.5500,1.937207e+14,B,A,0.99667043,-0.00103741,0.99666989,-0.00103396
1547.6000,1.937144e+14,B,A,0.99666945,-0.00173593,0.99666795,-0.00173014
1547.6500,1.937082e+14,B,A,0.99666799,-0.00243465,0.99666503,-0.00242654
1547.7000,1.937019e+14,B,A,0.99666603,-0.00313369,0.99666113,-0.00312324
1547.7500,1.936957e+14,B,A,0.99666357,-0.00383315,0.99665625,-0.00382035
1547.8000,1.936894e+14,B,A,0.99666062,-0.00453312,0.99665038,-0.00451797
