wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1548.5000,1.936018e+14,B,A,0.99457962,0.06443430,0.99251570,0.06404071
1548.5500,1.935956e+14,B,A,0.99465210,0.06330752,0.99265956,0.06292690
1548.6000,1.935893e+14,B,A,0.99472237,0.06219570,0.99279904,0.06182758
1548.6500,1.935831e+14,B,A,0.99479050,0.06109840,0.99293429,0.06074230
1548.7000,1.935768e+14,B,A,0.99485657,0.06001517,0.99306546,0.05967065
1548.7500,1.935706e+14,B,A,0.99492064,0.05894559,0.99319268,0.05861223
1548.8000,1.935643e+14,B,A,0.99498280,0.05788926,0.99331609,0.05756665
1548.8500,1.935581e+14,B,A,0.99504310,0.05684576,0.99343582,0.05653353
1548.9000,1.935518e+14,B,A,0.99510160,0.05581473,0.99355199,0.05551250
1548.9500,1.935456e+14,B,A,0.99515836,0.05479580,0.99366471,0.05450321
1549.0000,1.935394e+14,B,A,0.99521344,0.05378860,0.99377411,0.05350533
1549.0500,1.935331e+14,B,A,0.99526690,0.05279279,0.99388028,0.05251851
1549.1000,1.935269e+14,B,A,0.99531878,0.05180803,0.99398332,0.05154244
1549.1500,1.935206e+14,B,A,0.99536914,0.05083401,0.99408335,0.05057682
1549.2000,1.935144e+14,B,A,0.99541801,0.04987040,0.99418044,0.04962132
1549.2500,1.935081e+14,B,A,0.99546546,0.04891691,0.99427469,0.04867568
1549.3000,1.935019e+14,B,A,0.99551151,0.04797323,0.99436618,0.04773959
1549.3500,1.934956e+14,B,A,0.99555622,0.04703908,0.99445500,0.04681278
1549.4000,1.934894e+14,B,A,0.99559962,0.04611419,0.99454123,0.04589500
1549.4500,1.934831e+14,B,A,0.99564175,0.04519828,0.99462493,0.04498597
1549.5000,1.934769e+14,B,A,0.99568264,0.04429109,0.99470619,0.04408545
1549.5500,1.934707e+14,B,A,0.99572234,0.04339236,0.99478506,0.04319319
1549.6000,1.934644e+14,B,A,0.99576087,0.04250186,0.99486163,0.04230895
1549.6500,1.934582e+14,B,A,0.99579827,0.04161933,0.99493595,0.04143249
1549.7000,1.934519e+14,B,A,0.99583456,0.04074455,0.99500808,0.04056360
1549.7500,1.934457e+14,B,A,0.99586979,0.03987728,0.99507808,0.03970205
1549.8000,1.934394e+14,B,A,0.99590397,0.03901731,0.99514600,0.03884764
1549.8500,1.934332e+14,B,A,0.99593713,0.03816442,0.99521191,0.03800014
1549.9000,1.934270e+14,B,A,0.99596930,0.03731840,0.99527585,0.03715935
1549.9500,1.934207e+14,B,A,0.99600050,0.03647904,0.99533788,0.03632509
1550.0000,1.934145e+14,B,A,0.99603077,0.03564615,0.99539803,0.03549715
1550.0500,1.934083e+14,B,A,0.99606011,0.03481953,0.99545636,0.03467534
1550.1000,1.934020e+14,B,A,0.99608856,0.03399900,0.99551291,0.03385949
1550.1500,1.933958e+14,B,A,0.99611613,0.03318435,0.99556772,0.03304940
1550.2000,1.933895e+14,B,A,0.99614285,0.03237542,0.99562084,0.03224491
1550.2500,1.933833e+14,B,A,0.99616874,0.03157203,0.99567229,0.03144585
1550.3000,1.933771e+14,B,A,0.99619380,0.03077401,0.99572212,0.03065204
1550.3500,1.933708e+14,B,A,0.99621807,0.02998118,0.99577037,0.02986332
1550.4000,1.933646e+14,B,A,0.99624156,0.02919338,0.99581706,0.02907952
1550.4500,1.933584e+14,B,A,0.99626428,0.02841045,0.99586224,0.02830050
1550.5000,1.933521e+14,B,A,0.99628625,0.02763222,0.99590593,0.02752610
1550.5500,1.933459e+14,B,A,0.99630749,0.02685856,0.99594816,0.02675617
1550.6000,1.933396e+14,B,A,0.99632802,0.02608930,0.99598896,0.02599055
1550.6500,1.933334e+14,B,A,0.99634783,0.02532429,0.99602836,0.02522911
1550.7000,1.933272e+14,B,A,0.99636696,0.02456339,0.99606639,0.02447169
1550.7500,1.933209e+14,B,A,0.99638541,0.02380646,0.99610307,0.02371817
1550.8000,1.933147e+14,B,A,0.99640319,0.02305336,0.99613843,0.02296840
1550.8500,1.933085e+14,B,A,0.99642031,0.02230394,0.99617248,0.02222225
1550.9000,1.933022e+14,B,A,0.99643680,0.02155807,0.99620526,0.02147959
1550.9500,1.932960e+14,B,A,0.99645265,0.02081562,0.99623678,0.02074028
1551.0000,1.932898e+14,B,A,0.99646788,0.02007645,0.99626707,0.02000420
1551.0500,1.932836e+14,B,A,0.99648250,0.01934045,0.99629613,0.01927122
1551.1000,1.932773e+14,B,A,0.99649651,0.01860747,0.99632400,0.01854121
1551.1500,1.932711e+14,B,A,0.99650993,0.01787741,0.99635069,0.01781406
1551.2000,1.932649e+14,B,A,0.99652277,0.01715012,0.99637622,0.01708965
1551.2500,1.932586e+14,B,A,0.99653503,0.01642550,0.99640060,0.01636785
1551.3000,1.932524e+14,B,A,0.99654672,0.01570342,0.99642385,0.01564854
1551.3500,1.932462e+14,B,A,0.99655784,0.01498376,0.99644598,0.01493162
1551.4000,1.932399e+14,B,A,0.99656842,0.01426641,0.99646700,0.01421697
1551.4500,1.932337e+14,B,A,0.99657844,0.01355125,0.99648694,0.01350447
1551.5000,1.932275e+14,B,A,0.99658792,0.01283817,0.99650580,0.01279401
1551.5500,1.932213e+14,B,A,0.99659687,0.01212705,0.99652359,0.01208548
1551.6000,1.932150e+14,B,A,0.99660528,0.01141779,0.99654032,0.01137878
1551.6500,1.932088e+14,B,A,0.99661317,0.01071027,0.99655601,0.01067379
1551.7000,1.932026e+14,B,A,0.99662054,0.01000438,0.99657067,0.00997041
1551.7500,1.931964e+14,B,A,0.99662739,0.00930002,0.99658429,0.00926853
1551.8000,1.931901e+14,B,A,0.99663373,0.00859709,0.99659690,0.00856804
1551.8500,1.931839e+14,B,A,0.99663956,0.00789546,0.99660850,0.00786884
1551.9000,1.931777e+14,B,A,0.99664489,0.00719504,0.99661909,0.00717084
1551.9500,1.931715e+14,B,A,0.99664971,0.00649572,0.99662869,0.00647391
1552.0000,1.931652e+14,B,A,0.99665404,0.00579740,0.99663729,0.00577797
1552.0500,1.931590e+14,B,A,0.99665787,0.00509997,0.99664491,0.00508291
1552.1000,1.931528e+14,B,A,0.99666120,0.00440334,0.99665154,0.00438862
1552.1500,1.931466e+14,B,A,0.99666405,0.00370739,0.99665720,0.00369501
1552.2000,1.931404e+14,B,A,0.99666640,0.00301203,0.99666188,0.00300198
1552.2500,1.931341e+14,B,A,0.99666827,0.00231715,0.99666559,0.00230943
1552.3000,1.931279e+14,B,A,0.99666965,0.00162265,0.99666833,0.00161725
1552.3500,1.931217e+14,B,A,0.99667054,0.00092844,0.99667011,0.00092535
1552.4000,1.931155e+14,B,A,0.99667095,0.00023440,0.99667092,0.00023362
1552.4500,1.931093e+14,B,A,0.99667087,-0.00045955,0.99667076,-0.00045802
1552.5000,1.931030e+14,B,A,0.99667030,-0.00115353,0.99666964,-0.00114969
1552.5500,1.930968e+14,B,A,0.99666925,-0.00184763,0.99666755,-0.00184148
1552.6000,1.930906e+14,B,A,0.99666772,-0.00254196,0.99666450,-0.00253348
1552.6500,1.930844e+14,B,A,0.99666569,-0.00323661,0.99666047,-0.00322581
1552.7000,1.930782e+14,B,A,0.99666318,-0.00393168,0.99665548,-0.00391855
1552.7500,1.930719e+14,B,A,0.99666018,-0.00462729,0.99664951,-0.00461182
1552.8000,1.930657e+14,B,A,0.99665669,-0.00532353,0.99664257,-0.00530570
1552.8500,1.930595e+14,B,A,0.99665271,-0.00602049,0.99663465,-0.00600031
1552.9000,1.930533e+14,B,A,0.99664823,-0.00671830,0.99662574,-0.00669573
1552.9500,1.930471e+14,B,A,0.99664325,-0.00741704,0.99661584,-0.00739208
1553.0000,1.930409e+14,B,A,0.99663778,-0.00811682,0.99660495,-0.00808945
1553.0500,1.930346e+14,B,A,0.99663179,-0.00881775,0.99659305,-0.00878794
