wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1552.5000,1.931030e+14,D,C,0.00662489,-0.00000000,0.00662489,-0.00000000
1552.5500,1.930968e+14,D,C,0.12459811,1.39285002,0.02205495,0.12263062
1552.6000,1.930906e+14,D,C,0.24332959,1.29784131,0.06559636,0.23432116
1552.6500,1.930844e+14,D,C,0.35209699,1.19218104,0.13014708,0.32716055
1552.7000,1.930782e+14,D,C,0.44826476,1.09113716,0.20686380,0.39767910
1552.7500,1.930719e+14,D,C,0.53103377,0.99835447,0.28765368,0.44637677
1552.8000,1.930657e+14,D,C,0.60094918,0.91482325,0.36653733,0.47622506
1552.8500,1.930595e+14,D,C,0.65932527,0.84042568,0.43986608,0.49114931
1552.9000,1.930533e+14,D,C,0.70777775,0.77452098,0.50588849,0.49500119
1552.9500,1.930471e+14,D,C,0.74792472,0.71625111,0.56413898,0.49105866
1553.0000,1.930409e+14,D,C,0.78123242,0.66470989,0.61490473,0.48188823
1553.0500,1.930346e+14,D,C,0.80895706,0.61903147,0.65884766,0.46939460
1553.1000,1.930284e+14,D,C,0.83214036,0.57843097,0.69676900,0.45494015
1553.1500,1.930222e+14,D,C,0.85162997,0.54221800,0.72947747,0.43947268
1553.2000,1.930160e+14,D,C,0.86810864,0.50979578,0.75772358,0.42363615
1553.2500,1.930098e+14,D,C,0.88212375,0.48065360,0.78217288,0.40785770
1553.3000,1.930036e+14,D,C,0.89411376,0.45435664,0.80340017,0.39241251
1553.3500,1.929974e+14,D,C,0.90443038,0.43053541,0.82189425,0.37747072
1553.4000,1.929912e+14,D,C,0.91335662,0.40887598,0.83806707,0.36313069
1553.4500,1.929849e+14,D,C,0.92112112,0.38911121,0.85226419,0.34944223
1553.5000,1.929787e+14,D,C,0.92790950,0.37101324,0.86477497,0.33642279
1553.5500,1.929725e+14,D,C,0.93387320,0.35438718,0.87584169,0.32406866
1553.6000,1.929663e+14,D,C,0.93913643,0.33906578,0.88566745,0.31236260
1553.6500,1.929601e+14,D,C,0.94380162,0.32490497,0.89442292,0.30127916
1553.7000,1.929539e+14,D,C,0.94795368,0.31178027,0.90225186,0.29078817
1553.7500,1.929477e+14,D,C,0.95166337,0.29958365,0.90927576,0.28085721
1553.8000,1.929415e+14,D,C,0.95498996,0.28822109,0.91559762,0.27145317
1553.8500,1.929353e+14,D,C,0.95798333,0.27761043,0.92130509,0.26254333
1553.9000,1.929291e+14,D,C,0.96068567,0.26767961,0.92647298,0.25409598
1553.9500,1.929228e+14,D,C,0.96313282,0.25836527,0.93116542,0.24608084
1554.0000,1.929166e+14,D,C,0.96535537,0.24961145,0.93543754,0.23846929
1554.0500,1.929104e+14,D,C,0.96737954,0.24136860,0.93933689,0.23123445
1554.1000,1.929042e+14,D,C,0.96922787,0.23359273,0.94290467,0.22435121
1554.1500,1.928980e+14,D,C,0.97091987,0.22624462,0.94617663,0.21779620
1554.2000,1.928918e+14,D,C,0.97247242,0.21928925,0.94918395,0.21154771
1554.2500,1.928856e+14,D,C,0.97390023,0.21269524,0.95195389,0.20558563
1554.3000,1.928794e+14,D,C,0.97521612,0.20643441,0.95451032,0.19989134
1554.3500,1.928732e+14,D,C,0.97643136,0.20048136,0.95687425,0.19444759
1554.4000,1.928670e+14,D,C,0.97755581,0.19481319,0.95906422,0.18923845
1554.4500,1.928608e+14,D,C,0.97859820,0.18940917,0.96109660,0.18424917
1554.5000,1.928546e+14,D,C,0.97956621,0.18425050,0.96298592,0.17946610
1554.5500,1.928484e+14,D,C,0.98046668,0.17932008,0.96474509,0.17487663
1554.6000,1.928422e+14,D,C,0.98130568,0.17460237,0.96638560,0.17046905
1554.6500,1.928360e+14,D,C,0.98208859,0.17008314,0.96791774,0.16623253
1554.7000,1.928298e+14,D,C,0.98282026,0.16574944,0.96935069,0.16215703
1554.7500,1.928236e+14,D,C,0.98350501,0.16158936,0.97069272,0.15823323
1554.8000,1.928174e+14,D,C,0.98414672,0.15759199,0.97195123,0.15445247
1554.8500,1.928112e+14,D,C,0.98474887,0.15374729,0.97313292,0.15080670
1554.9000,1.928050e+14,D,C,0.98531461,0.15004605,0.97424380,0.14728844
1554.9500,1.927988e+14,D,C,0.98584677,0.14647973,0.97528935,0.14389072
1555.0000,1.927926e+14,D,C,0.98634794,0.14304048,0.97627451,0.14060705
1555.0500,1.927864e+14,D,C,0.98682043,0.13972101,0.97720375,0.13743137
1555.1000,1.927802e+14,D,C,0.98726636,0.13651458,0.97808117,0.13435802
1555.1500,1.927740e+14,D,C,0.98768766,0.13341495,0.97891049,0.13138173
1555.2000,1.927678e+14,D,C,0.98808607,0.13041630,0.97969509,0.12849755
1555.2500,1.927616e+14,D,C,0.98846320,0.12751324,0.98043807,0.12570085
1555.3000,1.927554e+14,D,C,0.98882052,0.12470072,0.98114226,0.12298731
1555.3500,1.927492e+14,D,C,0.98915935,0.12197407,0.98181028,0.12035285
1555.4000,1.927430e+14,D,C,0.98948094,0.11932890,0.98244450,0.11779366
1555.4500,1.927368e+14,D,C,0.98978640,0.11676113,0.98304711,0.11530616
1555.5000,1.927306e+14,D,C,0.99007678,0.11426691,0.98362013,0.11288698
1555.5500,1.927244e+14,D,C,0.99035303,0.11184267,0.98416543,0.11053295
1555.6000,1.927182e+14,D,C,0.99061603,0.10948504,0.98468471,0.10824109
1555.6500,1.927120e+14,D,C,0.99086659,0.10719087,0.98517957,0.10600857
1555.7000,1.927058e+14,D,C,0.99110547,0.10495719,0.98565146,0.10383276
1555.7500,1.926996e+14,D,C,0.99133335,0.10278121,0.98610175,0.10171114
1555.8000,1.926934e+14,D,C,0.99155089,0.10066031,0.98653168,0.09964135
1555.8500,1.926873e+14,D,C,0.99175867,0.09859201,0.98694244,0.09762115
1555.9000,1.926811e+14,D,C,0.99195727,0.09657398,0.98733510,0.09564842
1555.9500,1.926749e+14,D,C,0.99214718,0.09460402,0.98771067,0.09372117
1556.0000,1.926687e+14,D,C,0.99232889,0.09268006,0.98807009,0.09183749
1556.0500,1.926625e+14,D,C,0.99250285,0.09080011,0.98841423,0.08999559
1556.1000,1.926563e+14,D,C,0.99266947,0.08896233,0.98874392,0.08819375
1556.1500,1.926501e+14,D,C,0.99282914,0.08716495,0.98905990,0.08643036
1556.2000,1.926439e+14,D,C,0.99298222,0.08540630,0.98936289,0.08470387
1556.2500,1.926377e+14,D,C,0.99312905,0.08368480,0.98965357,0.08301283
1556.3000,1.926315e+14,D,C,0.99326995,0.08199894,0.98993254,0.08135584
1556.3500,1.926253e+14,D,C,0.99340522,0.08034730,0.99020039,0.07973157
1556.4000,1.926192e+14,D,C,0.99353513,0.07872851,0.99045767,0.07813877
1556.4500,1.926130e+14,D,C,0.99365995,0.07714130,0.99070489,0.07657622
1556.5000,1.926068e+14,D,C,0.99377991,0.07558443,0.99094253,0.07504278
