wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1548.5000,1.936018e+14,B,A,0.99294424,-0.08593538,0.98928010,-0.08522405
1548.5500,1.935956e+14,B,A,0.99280110,-0.08757281,0.98899663,-0.08683130
1548.6000,1.935893e+14,B,A,0.99265226,-0.08924354,0.98870194,-0.08847026
1548.6500,1.935831e+14,B,A,0.99249745,-0.09094890,0.98839546,-0.09014216
1548.7000,1.935768e+14,B,A,0.99233635,-0.09269028,0.98807658,-0.09184829
1548.7500,1.935706e+14,B,A,0.99216864,-0.09446915,0.98774467,-0.09358998
1548.8000,1.935643e+14,B,A,0.99199397,-0.09628704,0.98739904,-0.09536864
1548.8500,1.935581e+14,B,A,0.99181196,-0.09814558,0.98703895,-0.09718576
1548.9000,1.935518e+14,B,A,0.99162221,-0.10004647,0.98666363,-0.09904289
1548.9500,1.935456e+14,B,A,0.99142430,-0.10199153,0.98627224,-0.10094166
1549.0000,1.935394e+14,B,A,0.99121777,-0.10398264,0.98586388,-0.10288380
1549.0500,1.935331e+14,B,A,0.99100213,-0.10602182,0.98543760,-0.10487112
1549.1000,1.935269e+14,B,A,0.99077685,-0.10811119,0.98499238,-0.10690553
1549.1500,1.935206e+14,B,A,0.99054138,-0.11025300,0.98452710,-0.10898904
1549.2000,1.935144e+14,B,A,0.99029510,-0.11244962,0.98404059,-0.11112377
1549.2500,1.935081e+14,B,A,0.99003736,-0.11470356,0.98353158,-0.11331196
1549.3000,1.935019e+14,B,A,0.98976746,-0.11701750,0.98299870,-0.11555597
1549.3500,1.934956e+14,B,A,0.98948465,-0.11939427,0.98244047,-0.11785832
1549.4000,1.934894e+14,B,A,0.98918810,-0.12183688,0.98185532,-0.12022164
1549.4500,1.934831e+14,B,A,0.98887695,-0.12434852,0.98124151,-0.12264874
1549.5000,1.934769e+14,B,A,0.98855022,-0.12693260,0.98059721,-0.12514257
1549.5500,1.934707e+14,B,A,0.98820690,-0.12959274,0.97992040,-0.12770629
1549.6000,1.934644e+14,B,A,0.98784586,-0.13233281,0.97920891,-0.13034321
1549.6500,1.934582e+14,B,A,0.98746588,-0.13515694,0.97846038,-0.13305690
1549.7000,1.934519e+14,B,A,0.98706564,-0.13806952,0.97767227,-0.13585109
1549.7500,1.934457e+14,B,A,0.98664371,-0.14107528,0.97684178,-0.13872980
1549.8000,1.934394e+14,B,A,0.98619852,-0.14417927,0.97596588,-0.14169726
1549.8500,1.934332e+14,B,A,0.98572835,-0.14738689,0.97504128,-0.14475801
1549.9000,1.934270e+14,B,A,0.98523133,-0.15070396,0.97406436,-0.14791687
1549.9500,1.934207e+14,B,A,0.98470542,-0.15413673,0.97303118,-0.15117898
1550.0000,1.934145e+14,B,A,0.98414836,-0.15769190,0.97193742,-0.15454984
1550.0500,1.934083e+14,B,A,0.98355770,-0.16137672,0.97077834,-0.15803529
1550.1000,1.934020e+14,B,A,0.98293070,-0.16519900,0.96954874,-0.16164160
1550.1500,1.933958e+14,B,A,0.98226439,-0.16916718,0.96824288,-0.16537548
1550.2000,1.933895e+14,B,A,0.98155544,-0.17329039,0.96685445,-0.16924409
1550.2500,1.933833e+14,B,A,0.98080020,-0.17757852,0.96537646,-0.17325511
1550.3000,1.933771e+14,B,A,0.97999462,-0.18204230,0.96380120,-0.17741676
1550.3500,1.933708e+14,B,A,0.97913418,-0.18669343,0.96212010,-0.18173788
1550.4000,1.933646e+14,B,A,0.97821387,-0.19154459,0.96032367,-0.18622792
1550.4500,1.933584e+14,B,A,0.97722810,-0.19660967,0.95840131,-0.19089705
1550.5000,1.933521e+14,B,A,0.97617058,-0.20190379,0.95634122,-0.19575618
1550.5500,1.933459e+14,B,A,0.97503432,-0.20744355,0.95413021,-0.20081703
1550.6000,1.933396e+14,B,A,0.97381143,-0.21324714,0.95175349,-0.20609219
1550.6500,1.933334e+14,B,A,0.97249301,-0.21933454,0.94919446,-0.21159518
1550.7000,1.933272e+14,B,A,0.97106903,-0.22572776,0.94643444,-0.21734051
1550.7500,1.933209e+14,B,A,0.96952812,-0.23245110,0.94345235,-0.22334378
1550.8000,1.933147e+14,B,A,0.96785737,-0.23953142,0.94022432,-0.22962170
1550.8500,1.933085e+14,B,A,0.96604207,-0.24699852,0.93672330,-0.23619214
1550.9000,1.933022e+14,B,A,0.96406538,-0.25488548,0.93291853,-0.24307423
1550.9500,1.932960e+14,B,A,0.96190803,-0.26322919,0.92877489,-0.25028834
1551.0000,1.932898e+14,B,A,0.95954782,-0.27207083,0.92425227,-0.25785609
1551.0500,1.932836e+14,B,A,0.95695914,-0.28145652,0.91930462,-0.26580033
1551.1000,1.932773e+14,B,A,0.95411230,-0.29143803,0.91387898,-0.27414501
1551.1500,1.932711e+14,B,A,0.95097275,-0.30207369,0.90791425,-0.28291500
1551.2000,1.932649e+14,B,A,0.94750018,-0.31342934,0.90133970,-0.29213582
1551.2500,1.932586e+14,B,A,0.94364730,-0.32557955,0.89407327,-0.30183309
1551.3000,1.932524e+14,B,A,0.93935845,-0.33860908,0.88601942,-0.31203184
1551.3500,1.932462e+14,B,A,0.93456778,-0.35261447,0.87706663,-0.32275541
1551.4000,1.932399e+14,B,A,0.92919713,-0.36770611,0.86708439,-0.33402390
1551.4500,1.932337e+14,B,A,0.92315323,-0.38401052,0.85591960,-0.34585188
