wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1541.0000,1.945441e+14,B,A,0.99391779,-0.07375450,0.99121570,-0.07323946
1541.0500,1.945378e+14,B,A,0.99380099,-0.07530758,0.99098428,-0.07477003
1541.1000,1.945315e+14,B,A,0.99367943,-0.07689061,0.99074347,-0.07632936
1541.1500,1.945252e+14,B,A,0.99355288,-0.07850480,0.99049281,-0.07791858
1541.2000,1.945189e+14,B,A,0.99342108,-0.08015144,0.99023179,-0.07953890
1541.2500,1.945125e+14,B,A,0.99328376,-0.08183186,0.98995988,-0.08119157
1541.3000,1.945062e+14,B,A,0.99314063,-0.08354749,0.98967650,-0.08287791
1541.3500,1.944999e+14,B,A,0.99299139,-0.08529982,0.98938104,-0.08459931
1541.4000,1.944936e+14,B,A,0.99283569,-0.08709042,0.98907286,-0.08635721
1541.4500,1.944873e+14,B,A,0.99267318,-0.08892095,0.98875126,-0.08815316
1541.5000,1.944810e+14,B,A,0.99250348,-0.09079316,0.98841549,-0.08998877
1541.5500,1.944747e+14,B,A,0.99232619,-0.09270889,0.98806476,-0.09186573
1541.6000,1.944684e+14,B,A,0.99214087,-0.09467009,0.98769820,-0.09378583
1541.6500,1.944621e+14,B,A,0.99194705,-0.09667884,0.98731489,-0.09575096
1541.7000,1.944558e+14,B,A,0.99174422,-0.09873730,0.98691386,-0.09776312
1541.7500,1.944495e+14,B,A,0.99153184,-0.10084781,0.98649403,-0.09982441
1541.8000,1.944432e+14,B,A,0.99130932,-0.10301281,0.98605426,-0.10193705
1541.8500,1.944369e+14,B,A,0.99107604,-0.10523490,0.98559332,-0.10410339
1541.9000,1.944305e+14,B,A,0.99083131,-0.10751686,0.98510988,-0.10632594
1541.9500,1.944242e+14,B,A,0.99057440,-0.10986162,0.98460250,-0.10860733
1542.0000,1.944179e+14,B,A,0.99030450,-0.11227232,0.98406962,-0.11095035
1542.0500,1.944116e+14,B,A,0.99002076,-0.11475229,0.98350957,-0.11335798
1542.1000,1.944053e+14,B,A,0.98972225,-0.11730510,0.98292052,-0.11583338
1542.1500,1.943990e+14,B,A,0.98940793,-0.11993453,0.98230049,-0.11837990
1542.2000,1.943927e+14,B,A,0.98907671,-0.12264466,0.98164733,-0.12100110
1542.2500,1.943864e+14,B,A,0.98872739,-0.12543982,0.98095870,-0.12370078
1542.3000,1.943801e+14,B,A,0.98835864,-0.12832467,0.98023204,-0.12648299
1542.3500,1.943738e+14,B,A,0.98796904,-0.13130421,0.97946458,-0.12935205
1542.4000,1.943675e+14,B,A,0.98755701,-0.13438378,0.97865327,-0.13231257
1542.4500,1.943612e+14,B,A,0.98712083,-0.13756916,0.97779479,-0.13536946
