wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1543.5000,1.942290e+14,B,A,0.99277449,0.08778425,0.98895175,0.08703807
1543.5500,1.942227e+14,B,A,0.99293231,0.08598353,0.98926412,0.08527067
1543.6000,1.942164e+14,B,A,0.99308357,0.08422173,0.98956353,0.08354037
1543.6500,1.942101e+14,B,A,0.99322860,0.08249723,0.98985067,0.08184570
1543.7000,1.942038e+14,B,A,0.99336772,0.08080852,0.99012613,0.08018524
1543.7500,1.941975e+14,B,A,0.99350123,0.07915413,0.99039052,0.07855764
1543.8000,1.941913e+14,B,A,0.99362940,0.07753271,0.99064438,0.07696162
1543.8500,1.941850e+14,B,A,0.99375250,0.07594295,0.99088823,0.07539597
1543.9000,1.941787e+14,B,A,0.99387077,0.07438359,0.99112254,0.07385953
1543.9500,1.941724e+14,B,A,0.99398445,0.07285347,0.99134776,0.07235117
1544.0000,1.941661e+14,B,A,0.99409374,0.07135144,0.99156433,0.07086985
1544.0500,1.941598e+14,B,A,0.99419885,0.06987644,0.99177264,0.06941456
1544.1000,1.941535e+14,B,A,0.99429998,0.06842744,0.99197307,0.06798432
1544.1500,1.941472e+14,B,A,0.99439730,0.06700345,0.99216598,0.06657821
1544.2000,1.941410e+14,B,A,0.99449098,0.06560355,0.99235169,0.06519535
1544.2500,1.941347e+14,B,A,0.99458118,0.06422684,0.99253052,0.06383489
1544.3000,1.941284e+14,B,A,0.99466806,0.06287246,0.99270277,0.06249603
1544.3500,1.941221e+14,B,A,0.99475175,0.06153959,0.99286872,0.06117798
1544.4000,1.941158e+14,B,A,0.99483238,0.06022745,0.99302863,0.05988000
1544.4500,1.941095e+14,B,A,0.99491010,0.05893529,0.99318275,0.05860138
1544.5000,1.941032e+14,B,A,0.99498501,0.05766239,0.99333133,0.05734143
1544.5500,1.940970e+14,B,A,0.99505723,0.05640806,0.99347458,0.05609948
1544.6000,1.940907e+14,B,A,0.99512686,0.05517162,0.99361271,0.05487491
1544.6500,1.940844e+14,B,A,0.99519402,0.05395245,0.99374593,0.05366711
1544.7000,1.940781e+14,B,A,0.99525879,0.05274994,0.99387442,0.05247549
1544.7500,1.940718e+14,B,A,0.99532126,0.05156348,0.99399838,0.05129949
1544.8000,1.940655e+14,B,A,0.99538152,0.05039253,0.99411795,0.05013856
1544.8500,1.940593e+14,B,A,0.99543966,0.04923652,0.99423332,0.04899219
1544.9000,1.940530e+14,B,A,0.99549575,0.04809494,0.99434462,0.04785986
1544.9500,1.940467e+14,B,A,0.99554987,0.04696728,0.99445202,0.04674108
1545.0000,1.940404e+14,B,A,0.99560208,0.04585305,0.99455563,0.04563540
1545.0500,1.940341e+14,B,A,0.99565245,0.04475178,0.99465561,0.04454235
1545.1000,1.940279e+14,B,A,0.99570105,0.04366302,0.99475207,0.04346150
1545.1500,1.940216e+14,B,A,0.99574793,0.04258632,0.99484513,0.04239242
1545.2000,1.940153e+14,B,A,0.99579316,0.04152126,0.99493490,0.04133471
1545.2500,1.940090e+14,B,A,0.99583678,0.04046743,0.99502149,0.04028796
1545.3000,1.940028e+14,B,A,0.99587885,0.03942443,0.99510501,0.03925179
1545.3500,1.939965e+14,B,A,0.99591941,0.03839188,0.99518554,0.03822583
1545.4000,1.939902e+14,B,A,0.99595852,0.03736941,0.99526319,0.03720972
1545.4500,1.939839e+14,B,A,0.99599622,0.03635665,0.99533804,0.03620311
1545.5000,1.939776e+14,B,A,0.99603255,0.03535326,0.99541017,0.03520566
1545.5500,1.939714e+14,B,A,0.99606755,0.03435889,0.99547966,0.03421704
1545.6000,1.939651e+14,B,A,0.99610126,0.03337321,0.99554660,0.03323693
1545.6500,1.939588e+14,B,A,0.99613371,0.03239591,0.99561104,0.03226501
1545.7000,1.939526e+14,B,A,0.99616495,0.03142667,0.99567307,0.03130099
1545.7500,1.939463e+14,B,A,0.99619500,0.03046518,0.99573273,0.03034457
1545.8000,1.939400e+14,B,A,0.99622389,0.02951117,0.99579011,0.02939546
1545.8500,1.939337e+14,B,A,0.99625165,0.02856433,0.99584525,0.02845339
1545.9000,1.939275e+14,B,A,0.99627832,0.02762438,0.99589821,0.02751807
1545.9500,1.939212e+14,B,A,0.99630392,0.02669106,0.99594905,0.02658925
1546.0000,1.939149e+14,B,A,0.99632847,0.02576410,0.99599781,0.02566667
1546.0500,1.939086e+14,B,A,0.99635200,0.02484323,0.99604455,0.02475006
1546.1000,1.939024e+14,B,A,0.99637454,0.02392821,0.99608931,0.02383919
1546.1500,1.938961e+14,B,A,0.99639610,0.02301879,0.99613213,0.02293380
1546.2000,1.938898e+14,B,A,0.99641670,0.02211471,0.99617306,0.02203367
1546.2500,1.938836e+14,B,A,0.99643637,0.02121575,0.99621213,0.02113856
1546.3000,1.938773e+14,B,A,0.99645512,0.02032168,0.99624938,0.02024824
1546.3500,1.938710e+14,B,A,0.99647298,0.01943225,0.99628484,0.01936249
1546.4000,1.938648e+14,B,A,0.99648995,0.01854726,0.99631856,0.01848109
1546.4500,1.938585e+14,B,A,0.99650606,0.01766647,0.99635055,0.01760383
1546.5000,1.938522e+14,B,A,0.99652131,0.01678968,0.99638086,0.01673049
1546.5500,1.938460e+14,B,A,0.99653573,0.01591667,0.99640950,0.01586086
1546.6000,1.938397e+14,B,A,0.99654933,0.01504723,0.99643651,0.01499474
1546.6500,1.938334e+14,B,A,0.99656211,0.01418116,0.99646190,0.01413193
1546.7000,1.938272e+14,B,A,0.99657409,0.01331825,0.99648571,0.01327223
1546.7500,1.938209e+14,B,A,0.99658529,0.01245830,0.99650795,0.01241544
1546.8000,1.938146e+14,B,A,0.99659570,0.01160113,0.99652864,0.01156137
1546.8500,1.938084e+14,B,A,0.99660535,0.01074652,0.99654780,0.01070983
1546.9000,1.938021e+14,B,A,0.99661423,0.00989429,0.99656545,0.00986063
1546.9500,1.937958e+14,B,A,0.99662236,0.00904426,0.99658160,0.00901359
1547.0000,1.937896e+14,B,A,0.99662974,0.00819622,0.99659627,0.00816851
1547.0500,1.937833e+14,B,A,0.99663639,0.00735000,0.99660946,0.00732521
1547.1000,1.937770e+14,B,A,0.99664229,0.00650541,0.99662121,0.00648352
1547.1500,1.937708e+14,B,A,0.99664748,0.00566227,0.99663150,0.00564325
1547.2000,1.937645e+14,B,A,0.99665193,0.00482038,0.99664035,0.00480423
1547.2500,1.937583e+14,B,A,0.99665567,0.00397958,0.99664778,0.00396626
1547.3000,1.937520e+14,B,A,0.99665869,0.00313968,0.99665378,0.00312919
1547.3500,1.937457e+14,B,A,0.99666099,0.00230051,0.99665836,0.00229282
1547.4000,1.937395e+14,B,A,0.99666259,0.00146187,0.99666152,0.00145699
1547.4500,1.937332e+14,B,A,0.99666347,0.00062360,0.99666328,0.00062152
1547.5000,1.937270e+14,B,A,0.99666364,-0.00021448,0.99666362,-0.00021376
1547.5500,1.937207e+14,B,A,0.99666311,-0.00105255,0.99666255,-0.00104904
1547.6000,1.937144e+14,B,A,0.99666186,-0.00189080,0.99666008,-0.00188448
