topology,layout,permutation,input_port,output_port,route_status,failure_reason,physical_wiring_um,bend_count,crossing_count,physical_il_db,topology_il_db,il_delta_db,topology_wiring_um,wiring_delta_um,mrr_loss_db,sxr_db,n_logical,layer,perm_idx,seed
padded_benes_8x8,default,1-3-4-2-6-0-5,6,5,failed,capped rip-up hop exhausted bounded candidates before A*: same-net avoidance candidate outside route window,,,,,3.493913,,707.000000,,2.079913,7.606787,7,physical,0,42
padded_benes_8x8,default,3-6-2-4-0-5-1,0,3,routed,,988.517688,17,5,4.641949,3.365913,1.276035,643.000000,345.517688,2.079913,7.797064,7,physical,1,42
padded_benes_8x8,default,3-6-2-4-0-5-1,1,6,routed,,1488.911486,28,8,6.480783,4.072960,2.407823,755.000000,733.911486,2.562960,6.862006,7,physical,1,42
padded_benes_8x8,default,3-6-2-4-0-5-1,2,2,failed,"capped rip-up hop exhausted bounded candidates before A*: same-net avoidance candidate segment is blocked; blocked_by=unknown/forbidden_point at=(370.000,184.000):(370.000,176.000)->(370.000,272.000); source=I2->I1@(240.000,176.000):(240.000,197.000)->(240.000,76.000)x(240.000,176.000)->(232.000,176.000)",,,,,3.693913,,807.000000,,2.079913,6.576966,7,physical,1,42
padded_benes_8x8,default,3-6-2-4-0-5-1,3,4,routed,,1520.327412,32,10,6.763615,4.072960,2.690655,755.000000,765.327412,2.562960,6.114239,7,physical,1,42
padded_benes_8x8,default,3-6-2-4-0-5-1,4,0,failed,"capped rip-up hop exhausted bounded candidates before A*: same-net avoidance candidate segment is blocked; blocked_by=unknown/forbidden_point at=(160.000,11.000):(160.000,68.000)->(160.000,-7.000)",,,,,3.952960,,695.000000,,2.562960,6.572996,7,physical,1,42
padded_benes_8x8,default,3-6-2-4-0-5-1,5,5,routed,,1803.203522,26,11,6.916320,3.613913,3.302407,767.000000,1036.203522,2.079913,6.939829,7,physical,1,42
padded_benes_8x8,default,3-6-2-4-0-5-1,6,1,routed,,1431.349541,25,6,6.150659,4.072960,2.077699,755.000000,676.349541,2.562960,6.046955,7,physical,1,42
padded_benes_8x8,default,3-2-4-1-5-6-0,0,3,routed,,1078.225651,19,17,6.031365,3.365913,2.665451,643.000000,435.225651,2.079913,7.430130,7,physical,2,42
padded_benes_8x8,default,3-2-4-1-5-6-0,1,2,routed,,1238.079633,20,13,5.956073,3.429913,2.526159,675.000000,563.079633,2.079913,7.560155,7,physical,2,42
padded_benes_8x8,default,3-2-4-1-5-6-0,2,4,routed,,1661.057504,27,12,7.703122,4.588007,3.115115,771.000000,890.057504,3.046007,2.929340,7,physical,2,42
padded_benes_8x8,default,3-2-4-1-5-6-0,3,1,routed,,1427.495559,24,14,6.937951,4.200960,2.736991,819.000000,608.495559,2.562960,4.806043,7,physical,2,42
padded_benes_8x8,default,3-2-4-1-5-6-0,4,5,routed,,1238.225651,19,15,5.668318,3.114867,2.553451,759.000000,479.225651,1.596867,11.385489,7,physical,2,42
padded_benes_8x8,default,3-2-4-1-5-6-0,5,6,routed,,1721.203522,26,17,7.352320,3.749913,3.602407,835.000000,886.203522,2.079913,9.917801,7,physical,2,42
padded_benes_8x8,default,3-2-4-1-5-6-0,6,0,routed,,1449.349541,25,8,6.869706,4.588007,2.281699,771.000000,678.349541,3.046007,4.649356,7,physical,2,42
waksman_7x7,default,1-3-4-2-6-0-5,0,1,routed,,861.101761,13,11,4.484070,2.794867,1.689204,599.000000,262.101761,1.596867,10.324708,7,physical,0,42
waksman_7x7,default,1-3-4-2-6-0-5,1,3,routed,,1647.787596,22,11,5.879678,2.708103,3.171575,667.000000,980.787596,1.374103,10.249636,7,physical,0,42
waksman_7x7,default,1-3-4-2-6-0-5,2,4,routed,,1261.641578,23,11,6.561526,4.149243,2.412283,663.000000,598.641578,2.823243,3.158547,7,physical,0,42
waksman_7x7,default,1-3-4-2-6-0-5,3,2,routed,,1547.787596,22,15,6.302442,3.290867,3.011575,847.000000,700.787596,1.596867,8.845453,7,physical,0,42
waksman_7x7,default,1-3-4-2-6-0-5,4,6,routed,,1274.517688,17,9,4.685374,2.369339,2.316035,609.000000,665.517688,1.151339,10.185971,7,physical,0,42
waksman_7x7,default,1-3-4-2-6-0-5,5,0,failed,"cannot route waksman_7x7_s2_w1_5.th to waksman_7x7_s3_w1_3.in on physical grid: blocked by port access (port_access_overlap_foreign); candidate=(376.000,140.000)->(370.000,140.000) region=I1/waksman_7x7_s3_w1_3.drop:(384.000,140.000)->(370.000,140.000); soft_repeat=I0/repeated_crossing pair=I0-I5 at=(464.000,202.000) source=I5->I0@(456.000,202.000):(456.000,194.000)->(456.000,215.000)x(430.000,202.000)->(475.000,202.000) counters=port_access:20,window:506,same_net:243,crossing_candidate:90,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:734,soft_reserved_crossing:0,reserved_spacing:66,segment:1690,pops:6470,max_heap:143",,,,,3.239149,,691.000000,,1.857149,7.566261,7,physical,0,42
waksman_7x7,default,1-3-4-2-6-0-5,6,5,routed,,1262.371669,18,7,4.949129,3.140385,1.808743,753.000000,509.371669,1.634385,7.752637,7,physical,0,42
waksman_7x7,default,3-6-2-4-0-5-1,0,3,routed,,1717.057504,27,16,7.026264,3.159149,3.867115,651.000000,1066.057504,1.857149,6.749587,7,physical,1,42
waksman_7x7,default,3-6-2-4-0-5-1,1,6,routed,,1100.955743,14,6,4.989344,3.463432,1.525911,673.000000,427.955743,2.117432,4.907938,7,physical,1,42
waksman_7x7,default,3-6-2-4-0-5-1,2,2,routed,,1032.225651,19,13,5.539365,3.421913,2.117451,671.000000,361.225651,2.079913,6.999303,7,physical,1,42
waksman_7x7,default,3-6-2-4-0-5-1,3,4,routed,,1311.495559,24,8,5.883187,3.698196,2.184991,679.000000,632.495559,2.340196,5.268685,7,physical,1,42
waksman_7x7,default,3-6-2-4-0-5-1,4,0,failed,"cannot route waksman_7x7_s2_w1_5.th to waksman_7x7_s3_w1_3.in on physical grid: blocked by port access (port_access_overlap_foreign); candidate=(275.000,140.000)->(265.000,140.000) region=I5/waksman_7x7_s2_w0_4.drop:(279.000,140.000)->(265.000,140.000); soft_repeat=I0/repeated_crossing pair=I0-I4 at=(464.000,140.000) source=I4->I0@(456.000,140.000):(456.000,140.000)->(464.000,140.000)x(456.000,215.000)->(456.000,101.000) counters=port_access:14,window:841,same_net:1489,crossing_candidate:110,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:994,soft_reserved_crossing:0,reserved_spacing:138,segment:1960,pops:11916,max_heap:190",,,,,3.690196,,675.000000,,2.340196,5.249213,7,physical,1,42
waksman_7x7,default,3-6-2-4-0-5-1,5,5,routed,,1262.371669,18,12,5.671893,3.367149,2.304743,755.000000,507.371669,1.857149,7.073990,7,physical,1,42
waksman_7x7,default,3-6-2-4-0-5-1,6,1,routed,,1314.079633,20,7,5.768355,3.790196,1.978159,725.000000,589.079633,2.340196,5.723444,7,physical,1,42
waksman_7x7,default,3-2-4-1-5-6-0,0,3,routed,,1433.933614,21,15,6.552781,3.685913,2.866867,803.000000,630.933614,2.079913,6.663320,7,physical,2,42
waksman_7x7,default,3-2-4-1-5-6-0,1,2,routed,,1230.079633,20,13,5.940073,3.429913,2.510159,675.000000,555.079633,2.079913,6.995765,7,physical,2,42
waksman_7x7,default,3-2-4-1-5-6-0,2,4,failed,capped rip-up hop exhausted bounded candidates before A*: deterministic hop candidate has multiple crossings on one segment,,,,,3.231149,,687.000000,,1.857149,6.949646,7,physical,2,42
waksman_7x7,default,3-2-4-1-5-6-0,3,1,routed,,1517.495559,24,15,6.029094,2.708103,3.320991,667.000000,850.495559,1.374103,10.192597,7,physical,2,42
waksman_7x7,default,3-2-4-1-5-6-0,4,5,routed,,1438.225651,19,11,5.222790,2.541339,2.681451,695.000000,743.225651,1.151339,10.041897,7,physical,2,42
waksman_7x7,default,3-2-4-1-5-6-0,5,6,routed,,1350.663706,16,13,5.715713,2.884385,2.831327,625.000000,725.663706,1.634385,7.007423,7,physical,2,42
waksman_7x7,default,3-2-4-1-5-6-0,6,0,routed,,1062.809725,15,13,5.357769,3.211149,2.146619,677.000000,385.809725,1.857149,7.350061,7,physical,2,42
spanke_benes_7x7,default,1-3-4-2-6-0-5,0,1,routed,,1603.393798,11,13,6.604182,4.396394,2.207788,1177.000000,426.393798,2.042394,9.719407,7,physical,0,42
spanke_benes_7x7,default,1-3-4-2-6-0-5,1,3,routed,,2615.743339,36,16,9.982456,5.820969,4.161487,1425.000000,1190.743339,2.970969,4.393549,7,physical,0,42
spanke_benes_7x7,default,1-3-4-2-6-0-5,2,4,routed,,2325.057504,27,12,8.510556,5.263441,3.247115,1369.000000,956.057504,2.525441,4.534460,7,physical,0,42
spanke_benes_7x7,default,1-3-4-2-6-0-5,3,2,routed,,2412.619449,30,13,9.506491,6.025252,3.481239,1397.000000,1015.619449,3.231252,2.765657,7,physical,0,42
spanke_benes_7x7,default,1-3-4-2-6-0-5,4,6,routed,,1748.809725,15,4,5.607005,4.148385,1.458619,1257.000000,491.809725,1.634385,5.747661,7,physical,0,42
spanke_benes_7x7,default,1-3-4-2-6-0-5,5,0,routed,,1892.765467,29,7,8.382349,6.313818,2.068531,1281.000000,611.765467,3.751818,0.887341,7,physical,0,42
spanke_benes_7x7,default,1-3-4-2-6-0-5,6,5,routed,,1559.539816,10,3,4.397654,3.386575,1.011080,1229.000000,330.539816,0.928575,10.356869,7,physical,0,42
spanke_benes_7x7,default,3-6-2-4-0-5-1,0,3,routed,,2185.057504,27,13,9.036367,5.905252,3.131115,1337.000000,848.057504,3.231252,3.275691,7,physical,1,42
spanke_benes_7x7,default,3-6-2-4-0-5-1,1,6,routed,,2073.203522,26,7,8.728225,6.433818,2.294407,1341.000000,732.203522,3.751818,-0.465023,7,physical,1,42
spanke_benes_7x7,default,3-6-2-4-0-5-1,2,2,routed,,1945.787596,22,10,8.493110,6.053535,2.439575,1281.000000,664.787596,3.491535,1.975331,7,physical,1,42
spanke_benes_7x7,default,3-6-2-4-0-5-1,3,4,routed,,2129.495559,24,9,8.064715,5.467724,2.596991,1341.000000,788.495559,2.785724,3.534404,7,physical,1,42
spanke_benes_7x7,default,3-6-2-4-0-5-1,4,0,routed,,1757.495559,24,8,7.703762,5.742771,1.960991,1237.000000,520.495559,3.268771,2.541579,7,physical,1,42
spanke_benes_7x7,default,3-6-2-4-0-5-1,5,5,routed,,1714.955743,14,4,5.534297,4.148385,1.385911,1257.000000,457.955743,1.634385,7.175169,7,physical,1,42
spanke_benes_7x7,default,3-6-2-4-0-5-1,6,1,routed,,2115.057504,27,7,8.816933,6.433818,2.383115,1341.000000,774.057504,3.751818,1.750310,7,physical,1,42
spanke_benes_7x7,default,3-2-4-1-5-6-0,0,3,routed,,2543.597320,37,15,10.226211,6.272016,3.954195,1409.000000,1134.597320,3.454016,2.359127,7,physical,2,42
spanke_benes_7x7,default,3-2-4-1-5-6-0,1,2,routed,,2093.495559,24,13,8.838243,5.849252,2.988991,1309.000000,784.495559,3.231252,3.295132,7,physical,2,42
spanke_benes_7x7,default,3-2-4-1-5-6-0,2,4,routed,,2285.203522,26,12,8.425848,5.263441,3.162407,1369.000000,916.203522,2.525441,4.819687,7,physical,2,42
spanke_benes_7x7,default,3-2-4-1-5-6-0,3,1,routed,,1755.787596,22,8,7.690346,5.686771,2.003575,1209.000000,546.787596,3.268771,2.490848,7,physical,2,42
spanke_benes_7x7,default,3-2-4-1-5-6-0,4,5,routed,,1918.371669,18,7,6.000846,3.944103,2.056743,1285.000000,633.371669,1.374103,9.056757,7,physical,2,42
spanke_benes_7x7,default,3-2-4-1-5-6-0,5,6,routed,,1571.539816,10,3,4.421654,3.386575,1.035080,1229.000000,342.539816,0.928575,9.382975,7,physical,2,42
spanke_benes_7x7,default,3-2-4-1-5-6-0,6,0,routed,,1987.057504,27,6,8.943979,6.884864,2.059115,1325.000000,662.057504,4.234864,-0.012451,7,physical,2,42
padded_benes_8x8,default,3-4-6-7-2-5-0-1,0,3,routed,,988.517688,17,9,5.041949,3.365913,1.676035,643.000000,345.517688,2.079913,7.825969,8,physical,0,42
padded_benes_8x8,default,3-4-6-7-2-5-0-1,1,4,routed,,1314.079633,20,13,6.108073,3.613913,2.494159,767.000000,547.079633,2.079913,7.052995,8,physical,0,42
padded_benes_8x8,default,3-4-6-7-2-5-0-1,2,6,routed,,1575.641578,23,16,6.463150,3.162867,3.300283,783.000000,792.641578,1.596867,9.334929,8,physical,0,42
padded_benes_8x8,default,3-4-6-7-2-5-0-1,3,7,failed,capped rip-up hop exhausted bounded candidates before A*: same-net avoidance candidate outside route window,,,,,3.178867,,791.000000,,1.596867,9.349916,8,physical,0,42
padded_benes_8x8,default,3-4-6-7-2-5-0-1,4,2,routed,,1323.349541,25,19,7.717706,4.524007,3.193699,739.000000,584.349541,3.046007,3.081254,8,physical,0,42
padded_benes_8x8,default,3-4-6-7-2-5-0-1,5,5,routed,,1329.787596,22,16,6.449489,3.629913,2.819575,775.000000,554.787596,2.079913,6.597548,8,physical,0,42
padded_benes_8x8,default,3-4-6-7-2-5-0-1,6,0,routed,,1439.057504,27,21,7.193028,3.557913,3.635115,739.000000,700.057504,2.079913,6.605827,8,physical,0,42
padded_benes_8x8,default,3-4-6-7-2-5-0-1,7,1,routed,,1932.327412,32,24,8.504568,3.685913,4.818655,803.000000,1129.327412,2.079913,6.891529,8,physical,0,42
padded_benes_8x8,default,3-7-2-0-4-6-5-1,0,3,routed,,1077.933614,21,8,5.140781,3.365913,1.774867,643.000000,434.933614,2.079913,7.445023,8,physical,1,42
padded_benes_8x8,default,3-7-2-0-4-6-5-1,1,7,routed,,1662.619449,30,14,6.955152,3.621913,3.333239,771.000000,891.619449,2.079913,7.192546,8,physical,1,42
padded_benes_8x8,default,3-7-2-0-4-6-5-1,2,2,routed,,1611.349541,25,14,6.827612,3.693913,3.133699,807.000000,804.349541,2.079913,6.569495,8,physical,1,42
padded_benes_8x8,default,3-7-2-0-4-6-5-1,3,0,failed,"cannot route padded_benes_8x8_s3_w0_2.th to padded_benes_8x8_s4_w0_1.in on physical grid counters=port_access:0,window:0,same_net:21,crossing_candidate:0,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:0,soft_reserved_crossing:0,reserved_spacing:0,segment:5,pops:15,max_heap:3",,,,,3.685913,,803.000000,,2.079913,6.263036,8,physical,1,42
padded_benes_8x8,default,3-7-2-0-4-6-5-1,4,4,routed,,1551.349541,25,15,7.773706,4.516007,3.257699,735.000000,816.349541,3.046007,3.055668,8,physical,1,42
padded_benes_8x8,default,3-7-2-0-4-6-5-1,5,6,failed,"cannot route padded_benes_8x8_s2_w0_4.drop to padded_benes_8x8_s3_w4_6.in on physical grid; soft_repeat=I4/repeated_crossing pair=I4-I5 at=(275.000,125.000) source=I5->I4@(55.000,72.000):(20.000,72.000)->(115.000,72.000)x(55.000,86.000)->(55.000,40.000) counters=port_access:0,window:0,same_net:33,crossing_candidate:0,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:2,soft_reserved_crossing:0,reserved_spacing:1,segment:39,pops:43,max_heap:8",,,,,3.685913,,803.000000,,2.079913,6.267330,8,physical,1,42
padded_benes_8x8,default,3-7-2-0-4-6-5-1,6,5,routed,,1728.473431,31,15,7.191860,3.493913,3.697947,707.000000,1021.473431,2.079913,7.697969,8,physical,1,42
padded_benes_8x8,default,3-7-2-0-4-6-5-1,7,1,routed,,1589.495559,24,14,6.778904,3.621913,3.156991,771.000000,818.495559,2.079913,6.574301,8,physical,1,42
padded_benes_8x8,default,3-5-2-4-1-6-7-0,0,3,routed,,1113.933614,21,6,5.012781,3.365913,1.646867,643.000000,470.933614,2.079913,7.661683,8,physical,2,42
padded_benes_8x8,default,3-5-2-4-1-6-7-0,1,5,failed,"cannot route padded_benes_8x8_s0_w0_1.drop to padded_benes_8x8_s1_w1_3.in on physical grid: blocked by port access (port_access_overlap_foreign); candidate=(113.000,238.000)->(105.000,238.000) region=I0/padded_benes_8x8_s0_w0_1.th:(101.000,238.000)->(115.000,238.000); soft_repeat=I0/repeated_crossing pair=I0-I1 at=(120.000,238.000) source=I1->I0@(48.000,238.000):(48.000,238.000)->(48.000,251.000)x(20.000,238.000)->(55.000,238.000) counters=port_access:75,window:1113,same_net:816,crossing_candidate:89,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:521,soft_reserved_crossing:0,reserved_spacing:214,segment:1945,pops:13216,max_heap:226",,,,,3.162867,,783.000000,,1.596867,9.780495,8,physical,2,42
padded_benes_8x8,default,3-5-2-4-1-6-7-0,2,2,routed,,1611.349541,25,13,6.727612,3.693913,3.033699,807.000000,804.349541,2.079913,6.557744,8,physical,2,42
padded_benes_8x8,default,3-5-2-4-1-6-7-0,3,4,routed,,1662.035376,34,11,7.157031,4.072960,3.084071,755.000000,907.035376,2.562960,4.640865,8,physical,2,42
padded_benes_8x8,default,3-5-2-4-1-6-7-0,4,1,failed,"cannot route padded_benes_8x8_s3_w0_2.th to padded_benes_8x8_s4_w0_1.in on physical grid counters=port_access:0,window:0,same_net:21,crossing_candidate:0,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:0,soft_reserved_crossing:0,reserved_spacing:0,segment:5,pops:15,max_heap:3",,,,,4.468007,,711.000000,,3.046007,3.303618,8,physical,2,42
padded_benes_8x8,default,3-5-2-4-1-6-7-0,5,6,routed,,1820.911486,28,8,6.661736,3.557913,3.103823,739.000000,1081.911486,2.079913,7.000880,8,physical,2,42
padded_benes_8x8,default,3-5-2-4-1-6-7-0,6,7,failed,"cannot route padded_benes_8x8_s2_w0_4.drop to padded_benes_8x8_s3_w4_6.in on physical grid counters=port_access:0,window:0,same_net:6,crossing_candidate:0,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:0,soft_reserved_crossing:0,reserved_spacing:0,segment:2,pops:3,max_heap:1",,,,,4.256960,,847.000000,,2.562960,4.782123,8,physical,2,42
padded_benes_8x8,default,3-5-2-4-1-6-7-0,7,0,routed,,1459.203522,26,8,6.411367,4.072960,2.338407,755.000000,704.203522,2.562960,4.861823,8,physical,2,42
waksman_8x8,default,3-4-6-7-2-5-0-1,0,3,routed,,988.517688,17,11,5.241949,3.365913,1.876035,643.000000,345.517688,2.079913,7.825969,8,physical,0,42
waksman_8x8,default,3-4-6-7-2-5-0-1,1,4,routed,,1288.079633,20,15,6.033309,3.239149,2.794159,691.000000,597.079633,1.857149,7.457411,8,physical,0,42
waksman_8x8,default,3-4-6-7-2-5-0-1,2,6,routed,,1185.101761,13,14,4.986542,2.553339,2.433204,701.000000,484.101761,1.151339,10.339143,8,physical,0,42
waksman_8x8,default,3-4-6-7-2-5-0-1,3,7,routed,,1504.079633,20,14,5.659498,2.561339,3.098159,705.000000,799.079633,1.151339,10.339605,8,physical,0,42
waksman_8x8,default,3-4-6-7-2-5-0-1,4,2,routed,,1307.641578,23,20,7.776290,4.524007,3.252283,739.000000,568.641578,3.046007,3.081254,8,physical,0,42
waksman_8x8,default,3-4-6-7-2-5-0-1,5,5,routed,,1278.079633,20,16,6.113309,3.367149,2.746159,755.000000,523.079633,1.857149,6.877901,8,physical,0,42
waksman_8x8,default,3-4-6-7-2-5-0-1,6,0,routed,,1423.349541,25,22,7.251612,3.557913,3.693699,739.000000,684.349541,2.079913,6.610340,8,physical,0,42
waksman_8x8,default,3-4-6-7-2-5-0-1,7,1,routed,,1835.203522,26,24,8.280320,3.685913,4.594407,803.000000,1032.203522,2.079913,6.901462,8,physical,0,42
waksman_8x8,default,3-7-2-0-4-6-5-1,0,3,routed,,1189.641578,23,8,5.374196,3.365913,2.008283,643.000000,546.641578,2.079913,7.843146,8,physical,1,42
waksman_8x8,default,3-7-2-0-4-6-5-1,1,7,routed,,1220.663706,16,5,4.655713,3.068385,1.587327,717.000000,503.663706,1.634385,7.335239,8,physical,1,42
waksman_8x8,default,3-7-2-0-4-6-5-1,2,2,routed,,1243.641578,23,9,6.548290,4.340007,2.208283,647.000000,596.641578,3.046007,3.221748,8,physical,1,42
waksman_8x8,default,3-7-2-0-4-6-5-1,3,0,routed,,1405.787596,22,8,5.801489,3.685913,2.115575,803.000000,602.787596,2.079913,6.286276,8,physical,1,42
waksman_8x8,default,3-7-2-0-4-6-5-1,4,4,routed,,1465.641578,23,10,5.903433,3.367149,2.536283,755.000000,710.641578,1.857149,6.902785,8,physical,1,42
waksman_8x8,default,3-7-2-0-4-6-5-1,5,6,failed,capped rip-up hop exhausted bounded candidates before A*: same-net avoidance candidate outside route window,,,,,2.884385,,625.000000,,1.634385,7.110298,8,physical,1,42
waksman_8x8,default,3-7-2-0-4-6-5-1,6,5,routed,,1337.933614,21,10,5.638017,3.423149,2.214867,783.000000,554.933614,1.857149,7.168512,8,physical,1,42
waksman_8x8,default,3-7-2-0-4-6-5-1,7,1,failed,"capped rip-up hop exhausted bounded candidates before A*: same-net avoidance candidate outside route window; source=I7->I0@(456.000,166.000):(456.000,155.000)->(456.000,176.000)x(424.000,166.000)->(475.000,166.000)",,,,,3.685913,,803.000000,,2.079913,7.144290,8,physical,1,42
waksman_8x8,default,3-5-2-4-1-6-7-0,0,3,routed,,1425.349541,25,14,6.455612,3.685913,2.769699,803.000000,622.349541,2.079913,6.931476,8,physical,2,42
waksman_8x8,default,3-5-2-4-1-6-7-0,1,5,routed,,1489.787596,22,13,5.763678,2.788103,2.975575,707.000000,782.787596,1.374103,10.366372,8,physical,2,42
waksman_8x8,default,3-5-2-4-1-6-7-0,2,2,routed,,1595.641578,23,13,6.686196,3.693913,2.992283,807.000000,788.641578,2.079913,6.562349,8,physical,2,42
waksman_8x8,default,3-5-2-4-1-6-7-0,3,4,failed,"capped rip-up hop exhausted bounded candidates before A*: deterministic hop candidate segment is blocked; blocked_by=I1/external/spacing:(160.000,205.000)->(160.000,184.000)",,,,,3.746196,,703.000000,,2.340196,4.901638,8,physical,2,42
waksman_8x8,default,3-5-2-4-1-6-7-0,4,1,failed,"capped rip-up hop exhausted bounded candidates before A*: deterministic hop candidate segment is blocked; blocked_by=unknown/forbidden_point at=(220.000,68.000):(220.000,40.000)->(220.000,112.000)",,,,,3.613913,,767.000000,,2.079913,6.277720,8,physical,2,42
waksman_8x8,default,3-5-2-4-1-6-7-0,5,6,routed,,1595.495559,24,9,5.845377,2.884385,2.960991,625.000000,970.495559,1.634385,7.332782,8,physical,2,42
waksman_8x8,default,3-5-2-4-1-6-7-0,6,7,routed,,1348.517688,17,7,4.633374,2.433339,2.200035,641.000000,707.517688,1.151339,10.165206,8,physical,2,42
waksman_8x8,default,3-5-2-4-1-6-7-0,7,0,failed,capped rip-up hop exhausted bounded candidates before A*: deterministic hop candidate crosses port access,,,,,4.008960,,723.000000,,2.562960,4.740050,8,physical,2,42
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,0,3,routed,,2064.225651,19,13,8.754703,6.149252,2.605451,1459.000000,605.225651,3.231252,4.096504,8,physical,0,42
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,1,4,routed,,2875.743339,36,17,11.308267,7.002780,4.305487,1663.000000,1212.743339,3.676780,2.346792,8,physical,0,42
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,2,6,routed,,2474.327412,32,10,9.600190,6.649535,2.950655,1579.000000,895.327412,3.491535,0.835978,8,physical,0,42
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,3,7,routed,,2189.787596,22,6,8.135582,6.092007,2.043575,1523.000000,666.787596,3.046007,0.836243,8,physical,0,42
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,4,2,routed,,2162.911486,28,8,9.723451,7.439628,2.283823,1491.000000,671.911486,4.457628,-0.831639,8,physical,0,42
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,5,5,routed,,2181.787596,22,6,8.119582,6.092007,2.027575,1523.000000,658.787596,3.046007,2.117172,8,physical,0,42
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,6,0,routed,,2253.743339,36,8,9.945115,7.495628,2.449487,1519.000000,734.743339,4.457628,-0.239561,8,physical,0,42
spanke_benes_8x8,default,3-4-6-7-2-5-0-1,7,1,routed,,2456.473431,31,8,10.325575,7.615628,2.709947,1579.000000,877.473431,4.457628,0.341642,8,physical,0,42
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,0,3,routed,,2632.181394,33,10,10.106143,6.882780,3.223363,1603.000000,1029.181394,3.676780,2.112328,8,physical,1,42
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,1,7,routed,,2410.619449,30,7,10.128867,7.615628,2.513239,1579.000000,831.619449,4.457628,-2.430055,8,physical,1,42
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,2,2,failed,"capped rip-up hop exhausted bounded candidates before A*: same-net avoidance candidate segment is blocked; blocked_by=unknown/forbidden_point at=(685.000,238.000):(685.000,230.000)->(685.000,272.000); source=I2->I3@(475.000,206.000):(475.000,230.000)->(475.000,202.000)x(430.000,206.000)->(535.000,206.000)",,,,,7.397827,,1619.000000,,4.159827,0.456899,8,physical,1,42
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,3,0,routed,,1800.809725,15,4,7.085107,5.782488,1.302619,1387.000000,413.809725,3.008488,3.326876,8,physical,1,42
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,4,4,routed,,2553.203522,26,12,8.961848,5.683441,3.278407,1579.000000,974.203522,2.525441,5.546467,8,physical,1,42
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,5,6,routed,,2022.371669,18,5,6.974940,5.330196,1.644743,1495.000000,527.371669,2.340196,4.003063,8,physical,1,42
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,6,5,routed,,2042.079633,20,5,7.024355,5.330196,1.694159,1495.000000,547.079633,2.340196,4.521172,8,physical,1,42
spanke_benes_8x8,default,3-7-2-0-4-6-5-1,7,1,routed,,2440.473431,31,7,10.193575,7.615628,2.577947,1579.000000,861.473431,4.457628,0.029639,8,physical,1,42
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,0,3,routed,,2689.889357,35,16,10.831559,6.882780,3.948779,1603.000000,1086.889357,3.676780,2.343749,8,physical,2,42
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,1,5,routed,,2706.035376,34,13,10.819133,7.207063,3.612071,1635.000000,1071.035376,3.937063,-0.190134,8,physical,2,42
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,2,2,routed,,2438.911486,28,9,9.854886,7.031063,2.823823,1547.000000,891.911486,3.937063,1.020870,8,physical,2,42
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,3,4,routed,,2648.619449,30,12,9.878491,6.445252,3.433239,1607.000000,1041.619449,3.231252,2.666209,8,physical,2,42
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,4,1,failed,"cannot route spanke_benes_8x8_s8_w0_1.th to spanke_benes_8x8_s10_w0_1.in on physical grid: A* pop limit exceeded; soft_repeat=I0/repeated_crossing pair=I0-I4 at=(992.000,209.000) source=I4->I0@(580.000,170.000):(535.000,170.000)->(640.000,170.000)x(580.000,194.000)->(580.000,166.000) counters=port_access:184,window:1005,same_net:536,crossing_candidate:50,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:1624,soft_reserved_crossing:0,reserved_spacing:350,segment:2341,pops:20001,max_heap:1308",,,,,6.868582,,1447.000000,,3.974582,0.892002,8,physical,2,42
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,5,6,routed,,2132.371669,18,7,6.428846,4.364103,2.064743,1495.000000,637.371669,1.374103,8.749042,8,physical,2,42
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,6,7,routed,,1767.539816,10,3,4.813654,3.806575,1.007080,1439.000000,328.539816,0.928575,8.962975,8,physical,2,42
