permutation,multiplicity,bfs_wil_db,opt_wil_db
"[1, 0, 3, 6, 5, 7, 4, 2]",4,4.98286334908968,4.542405345376792
"[1, 0, 3, 6, 7, 2, 4, 5]",8,4.98286334908968,4.542405345376792
"[1, 0, 3, 6, 7, 2, 5, 4]",8,4.98286334908968,4.542405345376792
"[1, 0, 3, 6, 7, 4, 2, 5]",4,4.98286334908968,4.542405345376792
"[1, 0, 3, 6, 7, 4, 5, 2]",4,4.98286334908968,4.542405345376792
"[1, 0, 3, 6, 7, 5, 2, 4]",4,4.98286334908968,4.542405345376792
"[1, 0, 3, 6, 7, 5, 4, 2]",4,4.98286334908968,4.542405345376792
"[1, 0, 3, 7, 2, 4, 5, 6]",4,4.991109957833809,4.991109957833809
"[1, 0, 3, 7, 2, 4, 6, 5]",4,4.991109957833809,4.991109957833809
"[1, 0, 3, 7, 2, 5, 4, 6]",4,4.991109957833809,4.991109957833809
"[1, 0, 3, 7, 2, 5, 6, 4]",4,4.991109957833809,4.991109957833809
"[1, 0, 3, 7, 2, 6, 4, 5]",8,4.991109957833809,4.991109957833809
"[1, 0, 3, 7, 2, 6, 5, 4]",8,4.991109957833809,4.991109957833809
"[1, 0, 3, 7, 4, 2, 5, 6]",4,5.094069051520382,5.094069051520382
"[1, 0, 3, 7, 4, 2, 6, 5]",4,5.094069051520382,5.094069051520382
"[1, 0, 3, 7, 4, 5, 2, 6]",8,4.864361088252433,4.864361088252433
"[1, 0, 3, 7, 4, 5, 6, 2]",8,4.967320181939004,4.967320181939004
"[1, 0, 3, 7, 4, 6, 2, 5]",4,4.864361088252433,4.864361088252433
"[1, 0, 3, 7, 4, 6, 5, 2]",4,4.967320181939004,4.967320181939004
"[1, 0, 3, 7, 5, 2, 4, 6]",4,5.094069051520382,5.094069051520382
"[1, 0, 3, 7, 5, 2, 6, 4]",4,5.094069051520382,5.094069051520382
"[1, 0, 3, 7, 5, 4, 2, 6]",8,4.864361088252433,4.864361088252433
"[1, 0, 3, 7, 5, 4, 6, 2]",8,4.967320181939004,4.967320181939004
"[1, 0, 3, 7, 5, 6, 2, 4]",4,4.864361088252433,4.864361088252433
"[1, 0, 3, 7, 5, 6, 4, 2]",4,4.967320181939004,4.967320181939004
"[1, 0, 3, 7, 6, 2, 4, 5]",8,5.094069051520382,5.094069051520382
"[1, 0, 3, 7, 6, 2, 5, 4]",8,5.094069051520382,5.094069051520382
"[1, 0, 3, 7, 6, 4, 2, 5]",4,4.864361088252433,4.864361088252433
"[1, 0, 3, 7, 6, 4, 5, 2]",4,4.967320181939004,4.967320181939004
"[1, 0, 3, 7, 6, 5, 2, 4]",4,4.864361088252433,4.864361088252433
"[1, 0, 3, 7, 6, 5, 4, 2]",4,4.967320181939004,4.967320181939004
"[1, 0, 4, 2, 3, 5, 6, 7]",8,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 3, 5, 7, 6]",8,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 3, 6, 5, 7]",4,4.586361088252434,4.586361088252434
"[1, 0, 4, 2, 3, 6, 7, 5]",4,4.586361088252434,4.586361088252434
"[1, 0, 4, 2, 3, 7, 5, 6]",4,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 3, 7, 6, 5]",4,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 5, 3, 6, 7]",8,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 5, 3, 7, 6]",8,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 5, 6, 3, 7]",4,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 5, 6, 7, 3]",4,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 5, 7, 3, 6]",4,4.605109957833811,4.605109957833811
"[1, 0, 4, 2, 5, 7, 6, 3]",4,4.708069051520382,4.708069051520382
"[1, 0, 4, 2, 6, 3, 5, 7]",4,4.689320181939005,4.689320181939005
"[1, 0, 4, 2, 6, 3, 7, 5]",4,4.689320181939005,4.689320181939005
"[1, 0, 4, 2, 6, 5, 3, 7]",4,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 6, 5, 7, 3]",4,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 6, 7, 3, 5]",8,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 6, 7, 5, 3]",8,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 7, 3, 5, 6]",4,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 7, 3, 6, 5]",4,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 7, 5, 3, 6]",4,4.605109957833811,4.605109957833811
"[1, 0, 4, 2, 7, 5, 6, 3]",4,4.708069051520382,4.708069051520382
"[1, 0, 4, 2, 7, 6, 3, 5]",8,4.998571312357628,4.542405345376792
"[1, 0, 4, 2, 7, 6, 5, 3]",8,4.998571312357628,4.542405345376792
"[1, 0, 4, 3, 2, 5, 6, 7]",8,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 2, 5, 7, 6]",8,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 2, 6, 5, 7]",4,4.727904255403107,4.542405345376792
"[1, 0, 4, 3, 2, 6, 7, 5]",4,4.727904255403107,4.542405345376792
"[1, 0, 4, 3, 2, 7, 5, 6]",4,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 2, 7, 6, 5]",4,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 5, 2, 6, 7]",8,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 5, 2, 7, 6]",8,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 5, 6, 2, 7]",4,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 5, 6, 7, 2]",4,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 5, 7, 2, 6]",4,4.727904255403107,4.542405345376792
"[1, 0, 4, 3, 5, 7, 6, 2]",4,4.727904255403107,4.620817921101759
"[1, 0, 4, 3, 6, 2, 5, 7]",4,4.727904255403107,4.602069051520382
"[1, 0, 4, 3, 6, 2, 7, 5]",4,4.727904255403107,4.602069051520382
"[1, 0, 4, 3, 6, 5, 2, 7]",4,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 6, 5, 7, 2]",4,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 6, 7, 2, 5]",8,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 6, 7, 5, 2]",8,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 7, 2, 5, 6]",4,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 7, 2, 6, 5]",4,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 7, 5, 2, 6]",4,4.727904255403107,4.542405345376792
"[1, 0, 4, 3, 7, 5, 6, 2]",4,4.727904255403107,4.620817921101759
"[1, 0, 4, 3, 7, 6, 2, 5]",8,5.085822442776251,4.542405345376792
"[1, 0, 4, 3, 7, 6, 5, 2]",8,5.085822442776251,4.542405345376792
"[1, 0, 4, 5, 2, 3, 6, 7]",8,4.689320181939005,4.542405345376792
"[1, 0, 4, 5, 2, 3, 7, 6]",8,4.689320181939005,4.542405345376792
"[1, 0, 4, 5, 2, 6, 3, 7]",4,4.542405345376792,4.542405345376792
"[1, 0, 4, 5, 2, 6, 7, 3]",4,4.542405345376792,4.542405345376792
"[1, 0, 4, 5, 2, 7, 3, 6]",4,4.605109957833811,4.605109957833811
"[1, 0, 4, 5, 2, 7, 6, 3]",4,4.708069051520382,4.708069051520382
"[1, 0, 4, 5, 3, 2, 6, 7]",8,4.602069051520382,4.586361088252434
"[1, 0, 4, 5, 3, 2, 7, 6]",8,4.602069051520382,4.586361088252434
"[1, 0, 4, 5, 3, 6, 2, 7]",4,4.586361088252434,4.586361088252434
"[1, 0, 4, 5, 3, 6, 7, 2]",4,4.586361088252434,4.586361088252434
"[1, 0, 4, 5, 3, 7, 2, 6]",4,4.542405345376792,4.542405345376792
"[1, 0, 4, 5, 3, 7, 6, 2]",4,4.620817921101759,4.620817921101759
"[1, 0, 4, 5, 6, 2, 3, 7]",4,4.602069051520382,4.602069051520382
"[1, 0, 4, 5, 6, 2, 7, 3]",4,4.602069051520382,4.602069051520382
"[1, 0, 4, 5, 6, 3, 2, 7]",4,4.689320181939005,4.689320181939005
"[1, 0, 4, 5, 6, 3, 7, 2]",4,4.689320181939005,4.689320181939005
"[1, 0, 4, 5, 6, 7, 2, 3]",8,4.708069051520382,4.542405345376792
"[1, 0, 4, 5, 6, 7, 3, 2]",8,4.620817921101759,4.605109957833811
"[1, 0, 4, 5, 7, 2, 3, 6]",4,4.605109957833811,4.605109957833811
"[1, 0, 4, 5, 7, 2, 6, 3]",4,4.708069051520382,4.708069051520382
"[1, 0, 4, 5, 7, 3, 2, 6]",4,4.542405345376792,4.542405345376792
"[1, 0, 4, 5, 7, 3, 6, 2]",4,4.620817921101759,4.620817921101759
"[1, 0, 4, 5, 7, 6, 2, 3]",8,4.708069051520382,4.542405345376792
"[1, 0, 4, 5, 7, 6, 3, 2]",8,4.620817921101759,4.605109957833811
"[1, 0, 4, 6, 2, 3, 5, 7]",4,4.689320181939005,4.542405345376792
"[1, 0, 4, 6, 2, 3, 7, 5]",4,4.689320181939005,4.542405345376792
"[1, 0, 4, 6, 2, 5, 3, 7]",2,4.542405345376792,4.542405345376792
"[1, 0, 4, 6, 2, 5, 7, 3]",2,4.604653124984484,4.604653124984484
"[1, 0, 4, 6, 2, 7, 3, 5]",2,4.605109957833811,4.605109957833811
"[1, 0, 4, 6, 2, 7, 5, 3]",2,4.708069051520382,4.708069051520382
"[1, 0, 4, 6, 3, 2, 5, 7]",4,4.602069051520382,4.586361088252434
"[1, 0, 4, 6, 3, 2, 7, 5]",4,4.602069051520382,4.586361088252434
"[1, 0, 4, 6, 3, 5, 2, 7]",2,4.586361088252434,4.586361088252434
"[1, 0, 4, 6, 3, 5, 7, 2]",2,4.586361088252434,4.586361088252434
"[1, 0, 4, 6, 3, 7, 2, 5]",2,4.542405345376792,4.542405345376792
"[1, 0, 4, 6, 3, 7, 5, 2]",2,4.620817921101759,4.620817921101759
"[1, 0, 4, 6, 5, 2, 3, 7]",2,4.602069051520382,4.602069051520382
"[1, 0, 4, 6, 5, 2, 7, 3]",2,4.604653124984484,4.604653124984484
"[1, 0, 4, 6, 5, 3, 2, 7]",2,4.689320181939005,4.689320181939005
"[1, 0, 4, 6, 5, 3, 7, 2]",2,4.689320181939005,4.689320181939005
"[1, 0, 4, 6, 5, 7, 2, 3]",4,4.708069051520382,4.604653124984484
"[1, 0, 4, 6, 5, 7, 3, 2]",4,4.620817921101759,4.605109957833811
"[1, 0, 4, 6, 7, 2, 3, 5]",2,4.605109957833811,4.605109957833811
"[1, 0, 4, 6, 7, 2, 5, 3]",2,4.708069051520382,4.708069051520382
"[1, 0, 4, 6, 7, 3, 2, 5]",2,4.542405345376792,4.542405345376792
"[1, 0, 4, 6, 7, 3, 5, 2]",2,4.620817921101759,4.620817921101759
"[1, 0, 4, 6, 7, 5, 2, 3]",4,4.708069051520382,4.604653124984484
"[1, 0, 4, 6, 7, 5, 3, 2]",4,4.620817921101759,4.605109957833811
"[1, 0, 4, 7, 2, 3, 5, 6]",4,5.181320181939005,4.991109957833809
"[1, 0, 4, 7, 2, 3, 6, 5]",4,5.181320181939005,4.991109957833809
"[1, 0, 4, 7, 2, 5, 3, 6]",2,4.951612218671055,4.951612218671055
"[1, 0, 4, 7, 2, 5, 6, 3]",2,5.054571312357629,5.054571312357629
"[1, 0, 4, 7, 2, 6, 3, 5]",2,4.991109957833809,4.991109957833809
"[1, 0, 4, 7, 2, 6, 5, 3]",2,4.991109957833809,4.991109957833809
"[1, 0, 4, 7, 3, 2, 5, 6]",4,5.094069051520382,5.078361088252433
"[1, 0, 4, 7, 3, 2, 6, 5]",4,5.094069051520382,5.078361088252433
"[1, 0, 4, 7, 3, 5, 2, 6]",2,4.864361088252433,4.864361088252433
"[1, 0, 4, 7, 3, 5, 6, 2]",2,4.967320181939004,4.967320181939004
"[1, 0, 4, 7, 3, 6, 2, 5]",2,5.078361088252433,5.078361088252433
"[1, 0, 4, 7, 3, 6, 5, 2]",2,5.078361088252433,5.078361088252433
"[1, 0, 4, 7, 5, 2, 3, 6]",2,4.951612218671055,4.951612218671055
"[1, 0, 4, 7, 5, 2, 6, 3]",2,5.054571312357629,5.054571312357629
"[1, 0, 4, 7, 5, 3, 2, 6]",2,4.864361088252433,4.864361088252433
"[1, 0, 4, 7, 5, 3, 6, 2]",2,4.967320181939004,4.967320181939004
"[1, 0, 4, 7, 5, 6, 2, 3]",4,5.054571312357629,4.864361088252433
"[1, 0, 4, 7, 5, 6, 3, 2]",4,4.967320181939004,4.951612218671055
"[1, 0, 4, 7, 6, 2, 3, 5]",2,5.094069051520382,5.094069051520382
"[1, 0, 4, 7, 6, 2, 5, 3]",2,5.094069051520382,5.094069051520382
"[1, 0, 4, 7, 6, 3, 2, 5]",2,5.181320181939005,5.181320181939005
"[1, 0, 4, 7, 6, 3, 5, 2]",2,5.181320181939005,5.181320181939005
"[1, 0, 4, 7, 6, 5, 2, 3]",4,5.054571312357629,4.864361088252433
"[1, 0, 4, 7, 6, 5, 3, 2]",4,4.967320181939004,4.951612218671055
"[1, 0, 5, 2, 3, 4, 6, 7]",8,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 3, 4, 7, 6]",8,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 3, 6, 4, 7]",4,4.586361088252434,4.586361088252434
"[1, 0, 5, 2, 3, 6, 7, 4]",4,4.586361088252434,4.586361088252434
"[1, 0, 5, 2, 3, 7, 4, 6]",4,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 3, 7, 6, 4]",4,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 4, 3, 6, 7]",8,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 4, 3, 7, 6]",8,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 4, 6, 3, 7]",4,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 4, 6, 7, 3]",4,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 4, 7, 3, 6]",4,4.605109957833811,4.605109957833811
"[1, 0, 5, 2, 4, 7, 6, 3]",4,4.708069051520382,4.708069051520382
"[1, 0, 5, 2, 6, 3, 4, 7]",4,4.689320181939005,4.689320181939005
"[1, 0, 5, 2, 6, 3, 7, 4]",4,4.689320181939005,4.689320181939005
"[1, 0, 5, 2, 6, 4, 3, 7]",4,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 6, 4, 7, 3]",4,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 6, 7, 3, 4]",8,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 6, 7, 4, 3]",8,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 7, 3, 4, 6]",4,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 7, 3, 6, 4]",4,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 7, 4, 3, 6]",4,4.605109957833811,4.605109957833811
"[1, 0, 5, 2, 7, 4, 6, 3]",4,4.708069051520382,4.708069051520382
"[1, 0, 5, 2, 7, 6, 3, 4]",8,4.998571312357628,4.542405345376792
"[1, 0, 5, 2, 7, 6, 4, 3]",8,4.998571312357628,4.542405345376792
"[1, 0, 5, 3, 2, 4, 6, 7]",8,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 2, 4, 7, 6]",8,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 2, 6, 4, 7]",4,4.727904255403107,4.542405345376792
"[1, 0, 5, 3, 2, 6, 7, 4]",4,4.727904255403107,4.542405345376792
"[1, 0, 5, 3, 2, 7, 4, 6]",4,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 2, 7, 6, 4]",4,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 4, 2, 6, 7]",8,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 4, 2, 7, 6]",8,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 4, 6, 2, 7]",4,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 4, 6, 7, 2]",4,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 4, 7, 2, 6]",4,4.727904255403107,4.542405345376792
"[1, 0, 5, 3, 4, 7, 6, 2]",4,4.727904255403107,4.620817921101759
"[1, 0, 5, 3, 6, 2, 4, 7]",4,4.727904255403107,4.602069051520382
"[1, 0, 5, 3, 6, 2, 7, 4]",4,4.727904255403107,4.602069051520382
"[1, 0, 5, 3, 6, 4, 2, 7]",4,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 6, 4, 7, 2]",4,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 6, 7, 2, 4]",8,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 6, 7, 4, 2]",8,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 7, 2, 4, 6]",4,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 7, 2, 6, 4]",4,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 7, 4, 2, 6]",4,4.727904255403107,4.542405345376792
"[1, 0, 5, 3, 7, 4, 6, 2]",4,4.727904255403107,4.620817921101759
"[1, 0, 5, 3, 7, 6, 2, 4]",8,5.085822442776251,4.542405345376792
"[1, 0, 5, 3, 7, 6, 4, 2]",8,5.085822442776251,4.542405345376792
"[1, 0, 5, 4, 2, 3, 6, 7]",8,4.689320181939005,4.542405345376792
"[1, 0, 5, 4, 2, 3, 7, 6]",8,4.689320181939005,4.542405345376792
"[1, 0, 5, 4, 2, 6, 3, 7]",4,4.542405345376792,4.542405345376792
"[1, 0, 5, 4, 2, 6, 7, 3]",4,4.542405345376792,4.542405345376792
"[1, 0, 5, 4, 2, 7, 3, 6]",4,4.605109957833811,4.605109957833811
"[1, 0, 5, 4, 2, 7, 6, 3]",4,4.708069051520382,4.708069051520382
"[1, 0, 5, 4, 3, 2, 6, 7]",8,4.602069051520382,4.586361088252434
"[1, 0, 5, 4, 3, 2, 7, 6]",8,4.602069051520382,4.586361088252434
"[1, 0, 5, 4, 3, 6, 2, 7]",4,4.586361088252434,4.586361088252434
"[1, 0, 5, 4, 3, 6, 7, 2]",4,4.586361088252434,4.586361088252434
"[1, 0, 5, 4, 3, 7, 2, 6]",4,4.542405345376792,4.542405345376792
"[1, 0, 5, 4, 3, 7, 6, 2]",4,4.620817921101759,4.620817921101759
"[1, 0, 5, 4, 6, 2, 3, 7]",4,4.602069051520382,4.602069051520382
"[1, 0, 5, 4, 6, 2, 7, 3]",4,4.602069051520382,4.602069051520382
"[1, 0, 5, 4, 6, 3, 2, 7]",4,4.689320181939005,4.689320181939005
"[1, 0, 5, 4, 6, 3, 7, 2]",4,4.689320181939005,4.689320181939005
"[1, 0, 5, 4, 6, 7, 2, 3]",8,4.708069051520382,4.542405345376792
"[1, 0, 5, 4, 6, 7, 3, 2]",8,4.620817921101759,4.605109957833811
"[1, 0, 5, 4, 7, 2, 3, 6]",4,4.605109957833811,4.605109957833811
"[1, 0, 5, 4, 7, 2, 6, 3]",4,4.708069051520382,4.708069051520382
"[1, 0, 5, 4, 7, 3, 2, 6]",4,4.542405345376792,4.542405345376792
"[1, 0, 5, 4, 7, 3, 6, 2]",4,4.620817921101759,4.620817921101759
"[1, 0, 5, 4, 7, 6, 2, 3]",8,4.708069051520382,4.542405345376792
"[1, 0, 5, 4, 7, 6, 3, 2]",8,4.620817921101759,4.605109957833811
"[1, 0, 5, 6, 2, 3, 4, 7]",4,4.689320181939005,4.542405345376792
"[1, 0, 5, 6, 2, 3, 7, 4]",4,4.689320181939005,4.542405345376792
"[1, 0, 5, 6, 2, 4, 3, 7]",2,4.542405345376792,4.542405345376792
"[1, 0, 5, 6, 2, 4, 7, 3]",2,4.604653124984484,4.604653124984484
"[1, 0, 5, 6, 2, 7, 3, 4]",2,4.605109957833811,4.605109957833811
"[1, 0, 5, 6, 2, 7, 4, 3]",2,4.708069051520382,4.708069051520382
"[1, 0, 5, 6, 3, 2, 4, 7]",4,4.602069051520382,4.586361088252434
"[1, 0, 5, 6, 3, 2, 7, 4]",4,4.602069051520382,4.586361088252434
"[1, 0, 5, 6, 3, 4, 2, 7]",2,4.586361088252434,4.586361088252434
"[1, 0, 5, 6, 3, 4, 7, 2]",2,4.586361088252434,4.586361088252434
"[1, 0, 5, 6, 3, 7, 2, 4]",2,4.542405345376792,4.542405345376792
"[1, 0, 5, 6, 3, 7, 4, 2]",2,4.620817921101759,4.620817921101759
"[1, 0, 5, 6, 4, 2, 3, 7]",2,4.602069051520382,4.602069051520382
"[1, 0, 5, 6, 4, 2, 7, 3]",2,4.604653124984484,4.604653124984484
"[1, 0, 5, 6, 4, 3, 2, 7]",2,4.689320181939005,4.689320181939005
"[1, 0, 5, 6, 4, 3, 7, 2]",2,4.689320181939005,4.689320181939005
"[1, 0, 5, 6, 4, 7, 2, 3]",4,4.708069051520382,4.604653124984484
"[1, 0, 5, 6, 4, 7, 3, 2]",4,4.620817921101759,4.605109957833811
"[1, 0, 5, 6, 7, 2, 3, 4]",2,4.605109957833811,4.605109957833811
"[1, 0, 5, 6, 7, 2, 4, 3]",2,4.708069051520382,4.708069051520382
"[1, 0, 5, 6, 7, 3, 2, 4]",2,4.542405345376792,4.542405345376792
"[1, 0, 5, 6, 7, 3, 4, 2]",2,4.620817921101759,4.620817921101759
"[1, 0, 5, 6, 7, 4, 2, 3]",4,4.708069051520382,4.604653124984484
"[1, 0, 5, 6, 7, 4, 3, 2]",4,4.620817921101759,4.605109957833811
"[1, 0, 5, 7, 2, 3, 4, 6]",4,5.181320181939005,4.991109957833809
"[1, 0, 5, 7, 2, 3, 6, 4]",4,5.181320181939005,4.991109957833809
"[1, 0, 5, 7, 2, 4, 3, 6]",2,4.951612218671055,4.951612218671055
"[1, 0, 5, 7, 2, 4, 6, 3]",2,5.054571312357629,5.054571312357629
"[1, 0, 5, 7, 2, 6, 3, 4]",2,4.991109957833809,4.991109957833809
"[1, 0, 5, 7, 2, 6, 4, 3]",2,4.991109957833809,4.991109957833809
"[1, 0, 5, 7, 3, 2, 4, 6]",4,5.094069051520382,5.078361088252433
"[1, 0, 5, 7, 3, 2, 6, 4]",4,5.094069051520382,5.078361088252433
"[1, 0, 5, 7, 3, 4, 2, 6]",2,4.864361088252433,4.864361088252433
"[1, 0, 5, 7, 3, 4, 6, 2]",2,4.967320181939004,4.967320181939004
"[1, 0, 5, 7, 3, 6, 2, 4]",2,5.078361088252433,5.078361088252433
"[1, 0, 5, 7, 3, 6, 4, 2]",2,5.078361088252433,5.078361088252433
"[1, 0, 5, 7, 4, 2, 3, 6]",2,4.951612218671055,4.951612218671055
"[1, 0, 5, 7, 4, 2, 6, 3]",2,5.054571312357629,5.054571312357629
"[1, 0, 5, 7, 4, 3, 2, 6]",2,4.864361088252433,4.864361088252433
"[1, 0, 5, 7, 4, 3, 6, 2]",2,4.967320181939004,4.967320181939004
"[1, 0, 5, 7, 4, 6, 2, 3]",4,5.054571312357629,4.864361088252433
"[1, 0, 5, 7, 4, 6, 3, 2]",4,4.967320181939004,4.951612218671055
"[1, 0, 5, 7, 6, 2, 3, 4]",2,5.094069051520382,5.094069051520382
"[1, 0, 5, 7, 6, 2, 4, 3]",2,5.094069051520382,5.094069051520382
"[1, 0, 5, 7, 6, 3, 2, 4]",2,5.181320181939005,5.181320181939005
"[1, 0, 5, 7, 6, 3, 4, 2]",2,5.181320181939005,5.181320181939005
"[1, 0, 5, 7, 6, 4, 2, 3]",4,5.054571312357629,4.864361088252433
"[1, 0, 5, 7, 6, 4, 3, 2]",4,4.967320181939004,4.951612218671055
"[1, 0, 6, 2, 3, 4, 5, 7]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 3, 4, 7, 5]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 3, 5, 4, 7]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 3, 5, 7, 4]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 3, 7, 4, 5]",8,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 3, 7, 5, 4]",8,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 4, 3, 5, 7]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 4, 3, 7, 5]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 4, 5, 3, 7]",8,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 4, 5, 7, 3]",8,4.998571312357628,4.604653124984484
"[1, 0, 6, 2, 4, 7, 3, 5]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 4, 7, 5, 3]",4,4.998571312357628,4.604653124984484
"[1, 0, 6, 2, 5, 3, 4, 7]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 5, 3, 7, 4]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 5, 4, 3, 7]",8,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 5, 4, 7, 3]",8,4.998571312357628,4.604653124984484
"[1, 0, 6, 2, 5, 7, 3, 4]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 5, 7, 4, 3]",4,4.998571312357628,4.604653124984484
"[1, 0, 6, 2, 7, 3, 4, 5]",8,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 7, 3, 5, 4]",8,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 7, 4, 3, 5]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 7, 4, 5, 3]",4,4.998571312357628,4.604653124984484
"[1, 0, 6, 2, 7, 5, 3, 4]",4,4.998571312357628,4.542405345376792
"[1, 0, 6, 2, 7, 5, 4, 3]",4,4.998571312357628,4.604653124984484
"[1, 0, 6, 3, 2, 4, 5, 7]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 2, 4, 7, 5]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 2, 5, 4, 7]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 2, 5, 7, 4]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 2, 7, 4, 5]",8,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 2, 7, 5, 4]",8,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 4, 2, 5, 7]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 4, 2, 7, 5]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 4, 5, 2, 7]",8,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 4, 5, 7, 2]",8,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 4, 7, 2, 5]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 4, 7, 5, 2]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 5, 2, 4, 7]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 5, 2, 7, 4]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 5, 4, 2, 7]",8,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 5, 4, 7, 2]",8,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 5, 7, 2, 4]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 5, 7, 4, 2]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 7, 2, 4, 5]",8,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 7, 2, 5, 4]",8,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 7, 4, 2, 5]",4,5.085822442776251,4.542405345376792
"[1, 0, 6, 3, 7, 4, 5, 2]",4,5.085822442776251,4.542405345376792
